Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
1,18,2.964181,8,14
4,2,4.640056,19,4
2,20,2.812229,9,15
4,3,4.637375,19,5
1,19,2.962163,9,51
2,21,2.805411,10,51
4,4,4.634021,18,30
4,5,4.597361,18,1
4,6,4.589065,18,1
2,22,2.798903,9,11
4,7,4.588412,17,9
2,23,2.770757,10,7
4,8,4.298580,17,2
4,9,4.298363,16,4
4,10,4.297283,15,17
1,20,2.932423,10,62
4,11,4.234190,14,2
4,12,4.226979,13,2
4,13,3.997018,13,3
4,14,3.973185,13,5
4,15,3.958829,13,5
4,16,3.939577,13,7
4,17,3.845728,13,3
4,18,3.843911,12,1
4,19,3.829232,11,1
4,20,3.782160,11,3
2,24,2.770757,10,70
5,-1,4.440549,18,0
5,0,4.396609,18,2
5,1,4.254606,17,2
5,2,4.226373,16,2
5,3,4.222927,16,1
5,4,4.195520,15,1
4,21,3.747377,10,30
5,5,3.910521,14,4
1,21,2.932423,10,75
6,-1,4.759049,14,0
6,0,3.572545,15,1
5,6,3.894960,14,10
4,22,3.738169,10,18
5,7,3.891714,14,3
5,8,3.859184,13,3
5,9,3.574401,13,6
4,23,3.690074,9,17
5,10,3.461365,12,4
6,1,3.518534,15,18
6,2,3.476673,15,8
5,11,3.445069,11,12
5,12,3.442969,11,9
4,24,3.673368,9,53
7,-1,4.137673,15,0
6,3,3.437704,14,22
7,0,3.912962,15,5
5,13,3.425721,10,20
5,14,3.385070,10,3
5,15,3.369912,9,9
6,4,3.411236,14,16
7,1,3.869101,14,15
7,2,3.855129,14,2
5,16,3.369385,9,13
7,3,3.808564,13,5
6,5,3.402018,13,10
6,6,3.367865,13,1
6,7,3.220669,13,3
7,4,3.334671,13,7
6,8,3.208592,12,4
5,17,3.363192,10,17
7,5,3.286905,12,6
5,18,3.338674,10,4
5,19,3.317080,10,2
6,9,3.189416,13,9
7,6,3.177727,12,12
6,10,3.095877,12,3
5,20,3.265492,10,9
6,11,3.078397,11,7
6,12,3.066410,10,4
6,13,3.015817,10,7
6,14,2.935082,10,3
6,15,2.917640,9,7
5,21,3.264224,9,31
6,16,2.904081,8,6
5,22,3.247251,8,10
6,17,2.882573,7,13
5,23,3.229607,7,14
6,18,2.880749,6,22
7,7,3.177727,12,75
8,-1,4.598547,18,0
8,0,4.597552,18,4
8,1,4.539849,18,6
8,2,4.154656,17,4
6,19,2.879897,6,62
8,3,4.151941,17,4
5,24,3.229607,7,61
9,-1,5.000622,17,0
9,0,4.979280,16,1
9,1,4.599954,17,1
9,2,4.564882,16,6
9,3,3.992847,16,1
8,4,4.095367,17,11
9,4,3.954192,16,1
6,20,2.858405,7,41
9,5,3.935196,15,2
9,6,3.823042,14,2
9,7,3.793173,14,1
9,8,3.787243,13,1
8,5,4.044113,17,7
9,9,3.573985,13,5
9,10,3.544042,13,1
9,11,3.534348,12,2
8,6,3.960030,16,9
9,12,3.521950,11,12
9,13,3.521650,12,5
8,7,3.958491,16,6
9,14,3.452852,11,9
6,21,2.773949,7,73
8,8,3.936074,16,6
8,9,3.886764,16,3
6,22,2.709020,7,18
8,10,3.617152,15,7
8,11,3.588528,15,1
9,15,3.374035,10,28
8,12,3.457228,15,8
8,13,3.455624,14,6
6,23,2.709020,7,58
10,-1,4.565368,16,0
8,14,3.451737,13,6
9,16,3.330980,9,22
10,0,4.546957,16,4
9,17,3.219919,8,1
10,1,4.403969,16,1
8,15,3.450663,12,4
10,2,4.375527,16,3
9,18,3.156536,8,8
9,19,3.144468,7,1
10,3,4.372084,15,2
9,20,3.089531,7,1
10,4,3.997679,14,1
9,21,3.077563,6,7
10,5,3.948937,14,4
8,16,3.449903,11,10
10,6,3.913805,14,2
10,7,3.823122,13,2
10,8,3.814384,13,1
9,22,2.925996,6,20
10,9,3.442798,12,5
8,17,3.425598,11,10
8,18,3.350440,10,4
8,19,3.344080,9,3
10,10,3.261223,12,8
8,20,3.336525,8,6
10,11,3.187572,11,6
8,21,3.327252,7,6
8,22,3.314423,6,6
8,23,3.234472,6,4
10,12,3.146658,10,9
9,23,2.925996,6,60
10,13,2.976591,11,8
8,24,3.221337,6,21
10,14,2.956522,10,10
10,15,2.935417,9,13
10,16,2.918988,8,12
10,17,2.886370,9,18
10,18,2.877635,10,24
10,19,2.834732,9,17
10,20,2.834732,9,73
1,-1,3.930621,14,0
2,-1,4.662933,14,0
3,-1,4.355249,15,0
2,0,4.098698,14,3
2,1,3.156571,15,1
1,0,3.883602,14,11
3,0,4.352380,15,10
1,1,3.812525,14,7
2,2,3.134993,15,10
3,1,4.271431,15,9
3,2,4.259720,14,5
2,3,3.101342,15,8
2,4,3.087866,15,3
1,2,3.484372,14,22
3,3,4.259561,13,13
2,5,3.023950,14,9
3,4,4.251206,13,4
3,5,4.137820,13,3
3,6,4.108818,13,1
2,6,3.012653,14,5
3,7,4.036692,12,1
3,8,3.791671,13,2
2,7,2.942508,13,5
1,3,3.177727,14,17
3,9,3.569249,12,5
3,10,3.513428,11,4
3,11,3.460988,10,13
2,8,2.932086,12,31
3,12,3.315817,10,29
2,9,2.927414,12,5
2,10,2.917304,11,4
2,11,2.905960,10,6
3,13,3.307580,10,13
2,12,2.883158,10,3
3,14,3.271100,9,7
3,15,2.919695,9,1
2,13,2.871948,9,6
3,16,2.815884,8,29
1,4,3.177727,14,75
4,-1,4.585643,15,0
4,0,4.548943,16,1
4,1,4.531760,17,3
2,14,2.871948,9,59
5,-1,3.761971,15,0
4,2,4.411940,17,9
5,0,3.741105,14,4
4,3,3.984229,16,5
5,1,3.709295,13,5
5,2,3.434775,12,9
3,17,2.815884,8,67
4,4,3.779390,17,9
6,-1,4.988441,14,0
6,0,4.936629,13,1
6,1,4.539576,13,2
4,5,3.724461,16,7
6,2,3.914975,13,5
4,6,3.686425,16,2
5,3,3.373862,12,15
4,7,3.517230,16,1
4,8,3.311991,16,1
6,3,3.741322,13,7
5,4,3.251397,11,7
4,9,3.226964,15,7
6,4,3.660183,13,7
4,10,3.212797,15,2
5,5,3.219678,11,8
6,5,3.572126,13,4
4,11,3.192372,15,8
6,6,3.518256,12,6
4,12,3.131497,15,5
5,6,2.890544,11,23
6,7,3.415738,12,13
4,13,3.099429,15,12
5,7,2.884535,10,17
4,14,3.032233,14,9
6,8,3.295889,12,11
4,15,3.028643,14,4
4,16,2.991470,14,4
5,8,2.867435,9,16
5,9,2.862734,10,32
6,9,3.290061,11,26
6,10,3.272097,11,1
4,17,2.988773,13,36
6,11,3.271986,10,28
5,10,2.856791,9,44
4,18,2.985542,12,29
6,12,3.271296,9,30
5,11,2.830536,10,41
5,12,2.805484,10,6
4,19,2.981551,11,33
5,13,2.780396,9,12
6,13,3.269459,9,31
4,20,2.977237,10,20
5,14,2.780396,9,75
7,-1,3.984094,13,0
7,0,3.368746,13,4
7,1,3.352297,14,3
4,21,2.819772,10,73
6,14,3.269459,9,75
8,-1,4.159661,15,0
8,0,3.958042,15,1
7,2,3.352202,15,10
8,1,3.913073,14,9
7,3,3.349390,14,9
7,4,3.310260,14,4
8,2,3.866590,13,10
8,3,3.689192,13,4
8,4,3.681537,14,1
7,5,3.307914,13,5
7,6,3.305860,12,1
8,5,3.458001,14,5
8,6,3.306420,14,5
8,7,3.079993,14,3
7,7,3.297097,13,26
4,22,2.819772,10,75
9,-1,3.748385,14,0
9,0,3.748064,13,5
9,1,3.747634,12,2
9,2,3.656397,12,1
9,3,3.656071,13,4
9,4,3.612571,14,1
7,8,3.284828,13,21
8,8,3.029265,13,40
8,9,3.018813,12,4
9,5,3.510458,14,15
9,6,3.477151,14,2
7,9,3.284307,13,11
9,7,3.311859,14,3
9,8,3.311303,14,1
8,10,2.957272,11,19
9,9,3.242865,13,10
7,10,3.284223,12,14
9,10,3.187056,13,2
8,11,2.880305,10,23
9,11,3.130644,12,15
7,11,3.280976,13,16
9,12,3.083546,12,1
7,12,3.280280,12,11
8,12,2.775423,9,27
9,13,3.072263,11,26
7,13,3.279758,13,14
9,14,3.056814,10,35
7,14,3.277606,12,27
8,13,2.775423,9,73
10,-1,4.367662,15,0
10,0,4.028397,14,1
10,1,4.014504,13,3
10,2,3.896883,13,3
10,3,3.639611,13,6
10,4,3.603531,13,1
10,5,3.556433,12,4
10,6,3.382587,12,5
7,15,3.246620,12,27
7,16,3.244214,13,2
10,7,3.286905,12,13
7,17,3.240876,12,18
9,15,3.056814,10,70
10,8,3.177727,11,20
10,9,3.177727,11,75
7,18,3.240876,12,72
3,-1,4.064440,15,0
2,-1,3.374425,15,0
1,-1,4.705381,15,0
1,0,4.639628,14,2
2,0,3.327215,15,2
3,0,3.854913,15,4
1,1,4.571902,13,5
1,2,3.360477,13,2
2,1,3.322685,14,6
1,3,3.340230,13,1
2,2,3.317515,13,4
1,4,3.261040,12,5
3,1,3.740729,15,10
3,2,3.697442,14,2
1,5,3.220611,12,5
1,6,2.987605,12,2
3,3,3.628516,13,5
1,7,2.937895,12,3
3,4,3.428307,13,3
1,8,2.915988,11,3
1,9,2.904986,11,3
3,5,3.403901,13,7
1,10,2.894526,10,15
1,11,2.882236,9,10
2,3,3.270369,13,39
3,6,3.294735,12,28
1,12,2.872622,8,22
3,7,3.272794,11,12
2,4,3.260634,13,18
3,8,3.272460,11,14
3,9,3.243642,11,9
1,13,2.869289,9,62
2,5,3.251570,12,15
2,6,3.243366,12,2
3,10,3.213813,10,17
2,7,3.233535,12,20
3,11,3.180760,9,19
1,14,2.869289,9,68
2,8,3.191784,12,19
4,-1,4.538997,16,0
4,0,4.532201,15,1
4,1,4.522604,14,1
4,2,4.225025,15,4
4,3,4.200232,16,9
3,12,3.155354,10,39
3,13,2.876497,10,9
3,14,2.875421,9,20
3,15,2.864867,8,8
4,4,4.196050,15,25
3,16,2.856151,7,11
4,5,4.194751,14,15
2,9,3.191784,12,68
5,-1,4.158456,15,0
4,6,4.193668,13,15
3,17,2.856151,7,72
5,0,4.150538,15,20
6,-1,4.103464,15,0
5,1,4.136120,15,1
6,0,3.917785,15,1
5,2,4.032429,14,3
5,3,4.010387,14,3
6,1,3.894609,15,5
5,4,4.008989,14,4
6,2,3.712482,15,5
5,5,3.958155,14,2
5,6,3.941299,13,8
5,7,3.921321,12,2
5,8,3.437010,12,7
5,9,3.307034,12,1
6,3,3.664172,15,14
5,10,3.255818,12,1
6,4,3.629955,14,2
4,7,4.192703,12,47
5,11,3.179008,11,8
5,12,3.168329,10,6
6,5,3.576486,14,10
5,13,3.157335,9,9
5,14,3.146221,8,6
6,6,3.565717,14,11
6,7,3.492413,14,1
4,8,4.190889,11,27
5,15,3.133941,7,11
4,9,3.658789,11,2
4,10,3.622844,10,1
6,8,3.424786,14,4
4,11,3.545390,11,3
4,12,3.513229,12,6
6,9,3.326285,14,13
4,13,3.503362,13,15
4,14,3.221758,13,2
5,16,2.984006,8,48
4,15,3.140834,12,6
5,17,2.957854,8,14
4,16,3.052679,11,8
4,17,2.991373,12,15
4,18,2.971060,12,9
5,18,2.957854,8,50
7,-1,4.663090,15,0
7,0,4.621067,15,2
7,1,4.245866,15,1
4,19,2.905424,12,15
7,2,4.208478,14,8
7,3,3.444500,14,2
4,20,2.838216,11,12
7,4,3.279276,15,7
7,5,3.208318,15,3
7,6,3.175942,14,4
6,10,3.326285,14,75
8,-1,4.905767,16,0
8,0,4.875355,15,1
7,7,3.061154,13,14
8,1,4.841268,15,4
7,8,2.991108,12,3
8,2,4.804753,14,4
7,9,2.987653,11,10
8,3,4.781548,14,11
8,4,4.457970,14,4
8,5,4.457865,14,2
8,6,3.914568,14,1
8,7,3.848358,13,2
8,8,3.812958,12,5
4,21,2.838216,11,75
9,-1,4.319320,15,0
9,0,4.172692,15,4
7,10,2.923539,10,45
9,1,4.135366,14,2
8,9,3.793300,12,21
9,2,4.056891,13,3
9,3,3.980781,12,3
9,4,3.856203,12,3
9,5,3.841057,12,2
9,6,3.766814,12,1
8,10,3.765191,12,15
8,11,3.764080,12,1
9,7,3.675065,12,6
8,12,3.694015,12,3
9,8,3.602966,12,2
8,13,3.532552,12,2
9,9,3.503918,11,4
8,14,3.515889,11,14
9,10,3.495957,10,15
9,11,3.002622,10,5
9,12,2.971067,10,6
7,11,2.923539,10,67
10,-1,5.747789,16,0
10,0,5.704031,16,1
10,1,4.216764,17,1
8,15,3.082664,12,22
8,16,3.044987,12,1
10,2,4.003613,18,2
9,13,2.958545,11,33
10,3,3.973170,17,12
8,17,3.030537,11,30
10,4,3.928459,17,18
10,5,3.891267,17,10
10,6,3.876745,17,4
9,14,2.926537,12,58
10,7,3.858180,17,6
8,18,3.012091,10,45
9,15,2.869708,12,12
8,19,2.993276,9,33
10,8,3.854503,17,32
10,9,3.788967,17,11
10,10,3.775191,17,13
9,16,2.869708,12,63
8,20,2.991383,10,67
10,11,3.703052,18,20
10,12,3.691310,18,1
10,13,3.627115,17,2
10,14,3.329026,17,2
10,15,3.324863,17,8
10,16,3.282693,16,4
10,17,3.240350,15,2
10,18,3.239817,15,2
8,21,2.985247,11,39
8,22,2.948961,10,1
8,23,2.946161,10,4
10,19,3.231522,14,5
10,20,3.178834,14,1
10,21,3.169673,13,8
10,22,3.165067,13,1
10,23,3.112149,12,3
10,24,3.056113,11,15
8,24,2.946161,10,75
3,-1,4.235094,17,0
2,-1,3.988368,16,0
1,-1,5.066948,17,0
2,0,3.980769,15,1
1,0,4.836608,17,1
3,0,4.205990,17,3
2,1,3.841698,14,4
3,1,4.205667,17,2
3,2,4.142841,16,2
2,2,3.830500,13,4
3,3,4.132991,16,2
2,3,3.804353,14,7
1,1,4.291790,17,11
3,4,4.090079,16,4
2,4,3.664626,14,4
3,5,3.984918,16,3
2,5,3.484674,14,7
2,6,3.440835,13,1
3,6,3.910067,16,6
2,7,3.262704,13,1
3,7,3.898054,16,6
2,8,3.252456,12,7
1,2,3.982776,17,15
2,9,3.196141,12,1
1,3,3.899427,16,1
3,8,3.840131,15,3
3,9,3.823574,15,2
1,4,3.849215,16,13
2,10,3.188957,12,25
1,5,3.806935,15,4
2,11,3.103225,12,2
1,6,3.753014,14,1
1,7,3.728407,14,1
3,10,3.795349,15,19
3,11,3.795155,15,1
1,8,3.683447,14,9
3,12,3.771322,14,9
2,12,3.093584,12,18
1,9,3.591798,13,4
3,13,3.764537,14,2
3,14,3.421768,14,1
2,13,3.049896,12,9
1,10,3.565361,13,9
3,15,3.396304,13,9
2,14,3.041277,12,7
2,15,2.974013,12,1
3,16,3.365870,13,15
1,11,3.557561,13,29
2,16,2.902734,11,32
3,17,3.354097,12,19
1,12,3.529712,13,12
3,18,3.343307,12,17
3,19,3.151328,12,4
3,20,3.136490,12,11
3,21,3.136143,12,26
2,17,2.902734,11,75
4,-1,3.508906,17,0
1,13,3.498137,12,51
4,0,3.487244,17,7
4,1,3.445702,16,2
4,2,3.323984,16,2
4,3,3.238132,16,1
4,4,3.236475,16,1
4,5,3.091671,15,4
3,22,3.103537,11,32
4,6,3.083368,15,11
4,7,3.071667,15,13
3,23,3.097668,12,38
4,8,3.071441,15,8
4,9,2.997934,15,3
3,24,3.088708,11,13
4,10,2.986443,15,3
5,-1,3.868853,17,0
4,11,2.972627,14,6
5,0,3.782842,16,5
1,14,3.498137,12,75
4,12,2.960697,13,6
6,-1,4.105006,16,0
6,0,4.003528,15,1
5,1,3.761971,15,7
6,1,3.886612,16,1
5,2,3.741105,14,2
4,13,2.954501,13,6
5,3,3.735819,14,2
6,2,3.845914,16,4
5,4,3.606627,14,3
6,3,3.793677,16,2
6,4,3.783642,16,1
6,5,3.770386,15,2
6,6,3.718723,16,2
5,5,3.605222,14,8
5,6,3.557986,14,1
6,7,3.653658,16,5
5,7,3.525012,13,7
5,8,3.314285,13,1
4,14,2.944645,12,24
6,8,3.602380,17,6
6,9,3.585567,18,9
5,9,3.127230,13,15
5,10,3.039970,12,3
4,15,2.932899,11,23
6,10,3.549744,18,6
5,11,3.002120,11,7
6,11,3.535486,17,3
4,16,2.923951,10,21
6,12,3.521255,17,9
5,12,2.912449,10,20
6,13,3.502066,17,3
4,17,2.898270,10,11
6,14,3.497241,17,3
4,18,2.805328,10,5
4,19,2.796263,9,8
4,20,2.796263,9,54
7,-1,4.013689,14,0
7,0,3.998475,14,1
6,15,3.475449,17,33
5,13,2.912449,10,67
8,-1,5.043141,17,0
6,16,3.452454,16,4
8,0,4.648869,18,3
8,1,4.566893,18,1
7,1,3.872243,13,13
8,2,4.560942,17,5
7,2,3.631842,12,4
7,3,3.611872,12,7
7,4,3.595774,12,5
6,17,3.401445,16,16
8,3,4.506793,17,10
7,5,3.535633,12,2
6,18,3.393618,16,1
8,4,4.244317,17,4
6,19,3.285488,16,5
8,5,4.213233,18,3
7,6,3.518011,12,14
6,20,3.250433,16,7
8,6,3.756160,18,9
7,7,3.447450,12,14
7,8,3.434593,12,2
8,7,3.664126,19,5
7,9,3.429506,12,17
8,8,3.658469,18,8
6,21,3.238789,15,23
8,9,3.571614,17,13
7,10,3.410800,11,19
8,10,3.526987,17,1
8,11,3.520800,16,6
7,11,3.387727,10,13
6,22,3.234913,14,21
8,12,3.479013,16,4
7,12,3.186165,10,5
8,13,3.455915,17,5
6,23,3.231032,13,17
8,14,3.448435,17,8
7,13,3.161553,9,24
8,15,3.422884,16,7
8,16,3.354829,15,20
7,14,3.161553,9,56
8,17,3.341089,14,5
9,-1,4.078411,17,0
6,24,3.226611,12,47
10,-1,4.677155,16,0
9,0,3.920192,17,2
9,1,3.845323,16,6
10,0,4.671245,16,9
8,18,3.295659,14,13
10,1,4.670480,16,7
8,19,3.241972,14,12
10,2,4.628621,16,6
10,3,4.475076,16,5
10,4,4.417379,15,2
9,2,3.820595,15,20
10,5,4.413499,15,4
9,3,3.589535,14,4
10,6,4.340764,15,7
10,7,4.212125,15,4
9,4,3.570716,13,17
8,20,3.180791,15,38
9,5,3.382452,12,7
8,21,2.973021,15,8
8,22,2.969148,14,1
8,23,2.967635,13,3
9,6,3.348876,11,15
8,24,2.959665,13,7
9,7,3.319609,10,11
9,8,3.283502,9,13
9,9,3.246495,8,7
9,10,3.208571,7,18
10,8,4.212125,15,75
9,11,3.180628,8,32
9,12,2.958471,8,20
9,13,2.958471,8,71
1,-1,3.710960,17,0
3,-1,4.555754,18,0
2,-1,3.662792,15,0
2,0,3.638560,15,1
2,1,3.556544,15,1
3,0,4.555061,18,2
2,2,3.068970,16,2
3,1,4.344027,18,3
2,3,2.997838,15,5
1,0,3.688029,17,9
3,2,4.187806,17,4
1,1,3.569147,17,1
3,3,4.077546,16,1
1,2,3.454608,17,2
3,4,4.019232,15,8
1,3,3.423082,17,7
2,4,2.988149,14,15
1,4,3.383983,18,4
3,5,3.663540,15,5
3,6,3.573365,15,1
3,7,3.540451,15,10
3,8,3.530741,14,1
2,5,2.978988,13,21
3,9,3.520612,13,8
2,6,2.978114,13,3
1,5,3.321771,17,18
3,10,3.509178,12,5
3,11,3.464113,11,14
3,12,3.447400,11,8
1,6,3.309241,17,15
2,7,2.968532,12,24
3,13,3.400851,10,7
1,7,3.295453,16,9
3,14,3.352727,9,11
1,8,3.287576,15,1
2,8,2.957959,11,23
1,9,3.227440,15,8
3,15,3.246528,8,18
1,10,3.218812,14,5
1,11,3.198595,13,3
1,12,3.198382,14,5
3,16,3.177727,7,23
1,13,3.041277,13,14
1,14,2.974013,13,8
3,17,3.177727,7,66
4,-1,3.805987,18,0
4,0,3.657226,18,3
2,9,2.957959,11,75
5,-1,4.503703,16,0
5,0,4.255249,16,1
5,1,3.943826,16,3
5,2,3.654879,15,1
4,1,3.588125,18,5
1,15,2.912647,13,29
4,2,3.409574,17,3
5,3,3.340646,15,11
4,3,3.278621,17,4
4,4,3.216591,17,2
1,16,2.902734,12,11
4,5,3.172426,16,5
4,6,3.119821,15,11
4,7,3.116992,14,2
5,4,3.327529,15,27
4,8,3.059916,13,3
4,9,3.004606,12,6
4,10,2.957487,12,3
4,11,2.892800,11,2
4,12,2.880749,10,10
5,5,3.282115,14,36
1,17,2.902734,12,75
6,-1,3.826386,17,0
6,0,3.767009,17,3
6,1,3.720708,17,7
6,2,3.700237,17,2
6,3,3.625425,18,1
5,6,3.232632,14,40
4,13,2.880749,10,75
5,7,3.227308,13,1
7,-1,4.663090,15,0
7,0,4.184386,15,1
7,1,3.761345,15,1
6,4,3.625412,18,21
7,2,3.746869,14,11
6,5,3.410418,17,13
7,3,3.733537,13,12
7,4,3.728373,13,1
6,6,3.407720,16,11
7,5,3.709251,13,15
7,6,3.697371,12,3
7,7,3.687000,12,1
7,8,3.646465,12,3
5,8,3.177727,12,52
6,7,3.342350,15,8
6,8,3.327003,15,3
7,9,3.271712,11,7
7,10,3.224904,11,15
7,11,3.221238,10,4
6,9,3.301023,15,17
7,12,3.160318,9,12
6,10,3.296316,14,13
6,11,3.145203,14,4
5,9,3.177727,12,75
8,-1,4.391538,17,0
8,0,3.993447,18,2
8,1,3.927818,17,3
8,2,3.887077,18,2
7,13,3.160318,9,63
8,3,3.878872,18,2
9,-1,5.572883,17,0
9,0,5.295909,17,2
9,1,5.257908,17,1
6,12,3.058934,15,50
9,2,5.223762,17,10
8,4,3.865737,17,14
9,3,4.748094,18,7
6,13,3.009088,15,16
8,5,3.840224,17,8
8,6,3.831753,17,3
9,4,4.676184,18,7
9,5,4.650929,18,5
9,6,4.628930,18,3
6,14,2.951476,15,19
8,7,3.799198,17,12
9,7,4.590334,18,5
9,8,4.498936,18,7
8,8,3.795964,16,20
8,9,3.793265,15,6
6,15,2.939863,14,38
8,10,3.790696,15,3
8,11,3.776566,15,1
9,9,4.497759,18,25
8,12,3.770738,14,19
8,13,3.764484,14,12
9,10,4.454663,17,25
8,14,3.756039,13,9
6,16,2.918310,14,56
8,15,3.748722,12,7
9,11,4.436547,17,15
9,12,4.411388,16,6
8,16,3.376837,12,30
8,17,3.302642,11,6
9,13,4.390047,16,20
9,14,4.292537,16,8
9,15,4.253510,16,1
9,16,3.338600,15,2
6,17,2.914952,14,52
8,18,3.242168,10,40
9,17,3.291144,14,24
9,18,3.236212,13,8
6,18,2.914952,14,75
10,-1,4.303520,18,0
10,0,4.288155,19,1
8,19,3.242168,10,75
10,1,4.263931,19,2
10,2,3.722635,19,4
10,3,3.712009,18,10
10,4,3.618558,18,2
9,19,3.236212,13,75
10,5,3.487604,18,5
10,6,3.472035,18,59
10,7,3.439218,17,4
10,8,3.208038,17,3
10,9,3.151439,16,64
10,10,3.151439,16,75
1,-1,4.037493,18,0
2,-1,4.188292,17,0
3,-1,4.260430,19,0
2,0,3.818146,18,1
1,0,3.939118,17,4
1,1,3.917662,16,2
3,0,4.162902,19,4
1,2,3.874622,17,2
2,1,3.816416,18,6
1,3,3.725605,16,3
2,2,3.777349,18,4
1,4,3.684638,17,4
2,3,3.761184,18,5
3,1,4.044652,19,9
1,5,3.601899,17,4
2,4,3.746150,19,3
1,6,3.600393,17,4
3,2,4.044390,19,5
1,7,3.587251,16,4
2,5,3.741408,18,8
1,8,3.222407,15,5
1,9,3.016553,15,1
3,3,3.990047,18,6
2,6,3.311805,18,10
2,7,3.309530,18,1
1,10,3.001081,15,13
3,4,3.874661,18,12
3,5,3.790509,18,5
1,11,2.932893,14,14
3,6,3.689785,18,7
2,8,3.304744,18,17
2,9,3.282059,17,6
3,7,3.671345,17,7
2,10,3.248904,17,3
1,12,2.850947,13,24
3,8,3.661958,16,10
3,9,3.661178,16,2
3,10,3.621094,16,3
2,11,3.238644,17,19
1,13,2.844811,13,17
2,12,3.188959,17,6
3,11,3.585412,15,19
2,13,3.178013,17,15
1,14,2.838976,12,31
2,14,3.153229,17,10
1,15,2.830643,12,12
3,12,3.547653,14,24
2,15,3.139259,17,8
1,16,2.825011,12,19
2,16,3.067798,16,6
3,13,3.506657,14,13
3,14,3.467512,13,15
2,17,3.056714,15,23
3,15,3.467400,13,14
3,16,3.315986,13,6
2,18,3.050725,15,8
3,17,3.304412,13,21
3,18,3.144572,12,3
1,17,2.825011,12,72
4,-1,4.685709,18,0
4,0,4.673758,18,2
4,1,4.663192,18,1
4,2,4.062002,19,1
3,19,2.918951,13,20
4,3,4.026012,19,13
4,4,3.989140,19,10
2,19,3.040782,14,49
4,5,3.981383,19,3
3,20,2.898275,13,27
2,20,3.016274,14,11
4,6,3.774319,18,11
4,7,3.401805,18,1
4,8,3.370620,18,8
2,21,2.938738,13,17
4,9,3.300291,17,3
3,21,2.895133,12,35
4,10,3.233604,16,16
4,11,3.216890,16,9
2,22,2.934581,13,31
4,12,3.206337,16,2
4,13,3.206002,16,4
4,14,3.191147,16,7
3,22,2.875286,12,43
2,23,2.921814,12,26
4,15,3.144782,15,14
2,24,2.921425,11,7
5,-1,4.150050,17,0
5,0,3.772184,17,4
5,1,3.763726,16,4
5,2,3.674358,15,5
5,3,3.653987,15,8
5,4,3.543475,15,1
4,16,3.134193,14,39
5,5,3.489135,14,11
3,23,2.875286,12,75
6,-1,4.156647,18,0
6,0,4.132694,18,1
6,1,4.042010,18,2
6,2,4.031772,17,1
6,3,3.904055,18,1
5,6,3.377335,14,21
6,4,3.867329,18,2
6,5,3.801133,18,1
6,6,3.732279,18,5
5,7,3.261825,14,10
6,7,3.549410,18,1
6,8,3.479676,17,6
4,17,3.130172,14,50
5,8,3.118352,13,17
4,18,3.091156,14,8
6,9,3.164258,17,6
5,9,3.046747,13,6
5,10,3.013570,13,2
4,19,3.049294,13,12
6,10,3.124833,16,8
4,20,3.038992,13,3
5,11,2.940889,12,11
5,12,2.939502,12,3
6,11,3.122774,16,5
5,13,2.843801,12,2
6,12,3.110213,16,4
6,13,3.066068,15,10
6,14,2.948326,14,7
4,21,3.026745,12,35
5,14,2.837973,12,29
5,15,2.827530,11,29
6,15,2.934556,13,27
4,22,3.022199,11,48
5,16,2.808118,10,19
6,16,2.922481,12,15
5,17,2.797989,9,19
4,23,2.983714,11,33
4,24,2.828099,11,4
7,-1,3.565922,16,0
7,0,3.519503,16,1
6,17,2.896077,13,33
7,1,3.472079,15,4
7,2,3.410998,14,6
7,3,3.410231,14,5
7,4,3.403107,13,7
7,5,3.382674,13,2
5,18,2.797989,9,69
7,6,3.368284,13,6
8,-1,4.961464,17,0
8,0,4.929205,16,1
8,1,4.914604,16,2
7,7,3.338653,13,5
7,8,3.281107,13,2
8,2,4.871863,16,2
7,9,3.163631,13,9
8,3,4.198940,16,8
8,4,4.103975,17,1
8,5,3.981360,17,2
7,10,3.124641,13,8
7,11,3.124232,13,4
8,6,3.826169,17,5
7,12,3.105723,13,9
8,7,3.646947,17,9
6,18,2.874341,12,69
7,13,3.095796,12,18
7,14,2.921850,12,3
8,8,3.637201,17,12
8,9,3.600234,16,6
8,10,3.551029,16,2
7,15,2.919604,12,17
8,11,3.528235,16,4
7,16,2.910224,11,8
8,12,3.279225,15,11
7,17,2.899860,10,13
6,19,2.861496,11,41
8,13,3.260134,15,7
8,14,3.191826,14,5
8,15,3.186198,14,2
6,20,2.848635,10,28
8,16,3.084657,13,14
7,18,2.865317,11,53
8,17,3.058815,13,12
8,18,3.010232,13,2
7,19,2.851804,10,17
7,20,2.794050,10,4
8,19,3.000258,13,13
8,20,2.963240,13,2
8,21,2.926587,13,19
7,21,2.789619,10,38
8,22,2.926494,12,6
6,21,2.848635,10,75
9,-1,4.273575,17,0
9,0,4.175374,18,2
8,23,2.915347,11,20
8,24,2.914867,11,4
9,1,4.151546,18,3
10,-1,5.747789,17,0
10,0,5.492468,17,2
10,1,5.351475,17,1
10,2,5.266205,18,2
10,3,5.030448,18,1
10,4,4.907986,19,1
10,5,3.736067,19,2
9,2,3.977586,18,10
7,22,2.789619,10,56
10,6,3.566544,18,8
10,7,3.476710,18,1
9,3,3.928728,17,8
9,4,3.887274,16,2
9,5,3.860133,16,2
9,6,3.811529,15,3
