Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
96,14,3.003463,11,10
93,26,2.859476,14,14
96,15,2.993118,10,7
93,27,2.856592,14,21
96,16,2.981897,9,25
95,16,3.115105,15,23
96,17,2.974703,9,2
96,18,2.944585,8,6
95,17,3.069617,14,7
93,28,2.854650,14,18
95,18,3.069066,14,11
93,29,2.836970,14,5
93,30,2.831458,14,5
93,31,2.826882,14,8
93,32,2.819376,13,5
97,-1,4.096003,18,0
93,33,2.812720,12,15
97,0,4.025881,19,1
93,34,2.804937,11,11
97,1,4.014596,19,9
95,19,3.046890,13,45
97,2,3.973928,19,2
97,3,3.956049,18,4
97,4,3.908151,18,2
95,20,3.043232,13,12
93,35,2.797620,10,24
97,5,3.893592,17,5
97,6,3.862496,17,6
93,36,2.785323,9,15
97,7,3.859255,18,3
97,8,3.819154,18,6
97,9,3.781827,18,2
95,21,3.040637,13,27
95,22,3.035262,12,9
97,10,3.768339,17,10
93,37,2.777086,10,59
93,38,2.764277,10,4
95,23,3.024451,11,17
97,11,3.726623,16,9
97,12,3.725458,17,4
97,13,3.725178,18,3
97,14,3.711048,18,2
97,15,3.709704,18,1
97,16,3.654714,19,1
93,39,2.752954,9,36
95,24,3.013550,10,26
97,17,3.634970,19,8
97,18,3.460630,18,2
97,19,3.436164,18,2
95,25,3.005602,9,18
95,26,2.999317,9,4
95,27,2.998631,9,4
97,20,3.425483,17,14
95,28,2.881277,8,21
97,21,3.413413,16,7
97,22,3.345311,16,3
95,29,2.846993,8,19
98,-1,5.455389,19,0
98,0,5.396214,19,4
98,1,4.585054,18,1
98,2,4.542789,19,3
98,3,4.480601,19,2
98,4,4.417718,20,1
97,23,3.333674,15,22
97,24,3.251986,15,5
95,30,2.834052,9,62
98,5,4.375062,19,11
98,6,4.339503,19,1
95,31,2.823808,8,7
98,7,4.296940,18,4
97,25,3.246912,14,14
98,8,3.880386,18,2
98,9,3.857955,17,5
97,26,3.208863,14,11
98,10,3.839338,16,5
97,27,3.197322,13,6
98,11,3.708497,16,6
98,12,3.558718,16,3
99,-1,4.664191,18,0
99,0,4.596377,19,1
98,13,3.543538,16,5
98,14,3.532606,16,1
99,1,4.042816,20,3
98,15,3.504906,15,6
97,28,3.192039,12,28
99,2,4.024514,20,4
98,16,3.475057,15,3
98,17,3.159017,15,3
99,3,3.988516,20,3
99,4,3.815405,19,2
98,18,3.147007,14,8
99,5,3.743624,19,6
98,19,3.130581,14,9
97,29,3.186645,11,35
99,6,3.708312,19,7
98,20,3.111977,13,16
97,30,3.184332,12,39
98,21,2.951772,13,12
99,7,3.667984,18,16
99,8,3.634932,18,1
98,22,2.934271,12,4
98,23,2.920434,11,3
98,24,2.905094,10,10
99,9,3.606086,18,17
98,25,2.896817,10,24
98,26,2.880410,9,6
99,10,3.564366,17,20
100,-1,4.452512,19,0
100,0,4.146321,20,1
99,11,3.470450,17,10
100,1,4.102718,19,4
100,2,4.003380,19,3
100,3,3.995684,19,8
99,12,3.404787,17,16
99,13,3.366891,17,1
100,4,3.967425,19,3
100,5,3.558748,18,2
100,6,3.547299,17,4
99,14,3.322486,16,12
100,7,3.507626,17,6
99,15,3.277710,16,4
100,8,3.496120,16,1
99,16,3.143547,16,1
99,17,3.141823,15,2
100,9,3.439376,15,6
99,18,3.090062,15,8
99,19,3.085398,14,1
100,10,3.384227,14,6
99,20,3.066755,13,2
99,21,3.057495,12,1
99,22,2.902402,11,3
99,23,2.895145,12,2
100,11,3.352678,14,7
99,24,2.879542,12,2
99,25,2.868976,11,3
100,12,3.309104,14,6
100,13,3.300998,13,8
99,26,2.857434,10,17
100,14,3.240392,12,10
99,27,2.845144,9,17
100,15,3.029184,12,11
99,28,2.832853,8,11
100,16,3.005893,11,8
100,17,2.993024,11,12
100,18,2.978006,10,32
100,19,2.931817,10,9
100,20,2.920283,10,73
100,21,2.915973,10,16
