Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
22,26,3.213611,11,22
20,35,2.928551,8,61
21,37,2.956331,10,76
21,38,2.935152,9,20
20,36,2.928551,8,62
22,27,3.224189,12,67
22,28,3.213611,11,28
20,37,2.928551,8,62
21,39,2.953101,9,72
20,38,2.928551,7,64
22,29,3.224189,12,78
21,40,2.973309,10,78
20,39,2.928551,8,59
22,30,3.213611,11,26
21,41,2.953101,9,28
20,40,2.928551,7,57
20,41,2.928551,8,56
22,31,3.224189,12,71
21,42,2.973309,10,80
22,32,3.213611,11,18
21,43,2.953101,9,23
20,42,2.928551,7,58
20,43,2.928551,8,50
21,44,3.014580,10,74
20,44,2.928551,8,64
21,45,2.953101,9,25
22,33,3.224189,12,86
22,34,3.213611,11,21
20,45,2.928551,8,61
21,46,2.973309,10,80
20,46,2.928551,8,57
21,47,2.953101,9,17
22,35,3.220695,11,76
20,47,2.928551,8,61
22,36,3.210131,10,20
21,48,2.935152,9,53
20,48,2.928551,7,54
20,49,2.928551,8,51
22,37,3.220695,11,76
23,-1,3.901090,17,0
21,49,2.956331,10,78
24,-1,3.531787,19,0
23,0,3.865258,16,4
24,0,3.499646,19,4
23,1,3.718219,16,4
24,1,3.499003,19,2
23,2,3.692192,15,5
23,3,3.644364,15,2
24,2,3.493619,18,4
24,3,3.491465,18,1
23,4,3.449493,14,7
24,4,3.446743,18,5
22,38,3.210131,10,38
23,5,3.409797,13,4
23,6,3.405186,13,3
24,5,3.441032,17,6
24,6,3.365891,17,6
23,7,3.330222,13,14
23,8,3.326333,12,3
24,7,3.340571,17,6
24,8,3.295214,17,2
23,9,3.313992,11,28
24,9,3.291640,16,17
22,39,3.220695,11,75
24,10,3.237238,16,6
24,11,3.234543,15,1
24,12,3.231839,14,3
23,10,3.310755,12,16
24,13,3.117389,14,6
22,40,3.210131,10,16
24,14,3.111032,13,7
24,15,3.103909,12,9
24,16,3.096587,11,15
24,17,3.088826,10,22
24,18,3.030963,10,3
23,11,3.325028,12,67
22,41,3.220695,11,78
24,19,2.949959,10,18
24,20,2.947118,10,2
23,12,3.186375,12,8
24,21,2.937845,9,4
23,13,3.169574,12,5
22,42,3.041554,11,16
24,22,2.917397,8,17
23,14,3.112045,11,9
24,23,2.909579,7,22
22,43,3.029794,10,25
23,15,3.008629,10,15
23,16,2.983906,10,1
23,17,2.983260,10,7
23,18,2.972484,10,3
24,24,2.898468,7,30
22,44,3.026386,9,17
23,19,2.901935,9,6
23,20,2.901593,9,3
23,21,2.888271,8,6
24,25,2.910857,8,42
24,26,2.898468,7,2
22,45,3.029794,10,71
22,46,3.026386,9,6
24,27,2.910857,8,46
24,28,2.898468,7,2
24,29,2.854170,7,18
23,22,2.885274,8,77
24,30,2.852692,8,45
22,47,3.029794,10,74
22,48,3.026386,9,14
24,31,2.830022,8,38
24,32,2.820836,7,2
23,23,2.897824,9,73
23,24,2.885274,8,8
24,33,2.820328,8,33
22,49,3.029794,10,82
25,-1,3.656962,19,0
24,34,2.811002,9,62
24,35,2.798711,8,5
25,0,3.555827,18,7
25,1,3.483551,18,1
23,25,2.882810,9,75
23,26,2.872731,9,15
25,2,3.473693,17,9
25,3,3.462388,16,10
25,4,3.439628,15,5
24,36,2.811002,9,61
24,37,2.798711,8,4
25,5,3.402970,15,6
25,6,3.397585,14,8
24,38,2.810893,9,58
23,27,2.885274,8,78
24,39,2.798711,8,5
25,7,3.361329,13,36
25,8,3.352252,12,19
24,40,2.810785,9,54
25,9,3.329961,12,6
25,10,3.326080,12,2
24,41,2.798711,8,7
25,11,3.312164,11,11
23,28,2.882810,9,78
25,12,3.114593,11,17
24,42,2.810785,9,62
25,13,3.056014,10,21
24,43,2.798711,8,2
23,29,2.864029,9,75
24,44,2.810785,9,62
24,45,2.798711,8,1
25,14,3.044389,11,55
25,15,3.036565,10,15
24,46,2.811002,9,53
24,47,2.798711,8,1
23,30,2.881655,10,80
23,31,2.864029,9,9
25,16,3.052695,11,66
24,48,2.810893,9,60
24,49,2.798711,8,3
25,17,3.036565,10,8
26,-1,5.107344,19,0
26,0,4.933193,18,4
26,1,4.849495,18,3
26,2,4.823939,18,2
26,3,4.774076,18,2
23,32,2.862505,9,40
26,4,4.766422,17,7
26,5,4.724774,17,12
26,6,4.712979,16,5
26,7,4.689080,15,3
25,18,3.043385,11,78
26,8,4.640281,15,1
26,9,4.559734,16,1
26,10,4.543364,16,3
25,19,3.036565,10,12
26,11,4.511284,16,7
26,12,4.398798,16,1
26,13,4.189600,16,3
26,14,3.880429,16,2
26,15,3.788343,16,2
26,16,3.666842,16,1
23,33,2.870887,10,86
26,17,3.645356,15,3
26,18,3.642555,14,8
26,19,3.575494,14,3
26,20,3.546201,14,4
23,34,2.862505,9,26
26,21,3.516496,14,2
25,20,3.047330,11,74
26,22,3.510250,13,10
25,21,3.036565,10,25
26,23,3.475499,12,23
26,24,3.380734,11,11
26,25,3.341926,11,6
23,35,2.870887,10,82
26,26,3.335310,12,9
25,22,3.054855,11,70
23,36,2.862505,9,18
25,23,3.036565,10,18
25,24,3.022391,10,24
26,27,3.287241,11,35
23,37,2.863889,10,83
26,28,2.972835,11,36
26,29,2.931205,10,2
23,38,2.862505,9,15
25,25,3.028209,11,71
25,26,3.022391,10,6
23,39,2.862192,9,24
26,30,2.930175,10,25
26,31,2.866290,10,9
25,27,2.998403,11,73
23,40,2.870148,10,84
26,32,2.810715,10,59
23,41,2.868117,10,6
25,28,2.961068,12,73
23,42,2.870887,10,83
26,33,2.810715,9,80
23,43,2.862505,9,14
25,29,2.971647,13,80
25,30,2.960584,13,6
23,44,2.879594,10,77
25,31,2.950233,12,16
23,45,2.862505,9,16
26,34,2.810715,10,84
25,32,2.930872,12,10
25,33,2.922115,11,17
25,34,2.913984,11,7
25,35,2.905459,11,14
25,36,2.888697,12,17
26,35,2.788205,10,68
25,37,2.819567,11,10
23,46,2.885274,8,82
25,38,2.809085,11,48
23,47,2.912975,9,80
23,48,2.885274,8,12
26,36,2.788205,9,82
25,39,2.818622,12,73
23,49,2.882810,9,67
27,-1,3.781694,19,0
27,0,3.740744,19,4
25,40,2.809085,11,14
27,1,3.687804,19,7
27,2,3.545732,19,1
27,3,3.452275,19,7
26,37,2.788205,10,79
25,41,2.816489,12,71
27,4,3.389260,19,37
25,42,2.809085,11,20
26,38,2.788205,11,72
25,43,2.820842,12,76
26,39,2.788205,10,78
27,5,3.314423,18,52
25,44,2.809085,11,12
26,40,2.788205,9,79
25,45,2.818622,12,77
25,46,2.809085,11,9
27,6,3.314423,18,94
26,41,2.788205,10,77
25,47,2.818622,12,80
25,48,2.809085,11,27
26,42,2.788205,10,78
25,49,2.816489,12,71
28,-1,4.356883,18,0
28,0,4.240246,18,3
27,7,3.314423,19,89
28,1,4.146575,18,20
26,43,2.788205,9,79
28,2,4.085587,17,10
26,44,2.788205,10,81
27,8,3.242168,19,86
28,3,4.085587,18,89
26,45,2.788205,11,78
26,46,2.788205,11,78
28,4,4.085587,19,88
27,9,3.242168,20,87
26,47,2.788205,10,83
27,10,3.238039,20,44
28,5,4.085587,18,89
26,48,2.788205,9,83
26,49,2.788205,10,73
29,-1,3.992594,20,0
29,0,3.988284,19,3
29,1,3.936974,18,1
27,11,3.238039,21,85
28,6,3.612447,18,74
28,7,3.561999,17,17
29,2,3.901889,18,34
29,3,3.850397,18,1
29,4,3.763528,19,2
29,5,3.744402,19,24
28,8,3.457759,17,38
28,9,3.455954,16,1
28,10,3.436103,15,5
28,11,3.429878,16,3
29,6,3.709285,18,16
29,7,3.702537,18,9
28,12,3.425985,17,12
28,13,3.422960,16,4
29,8,3.670193,17,16
29,9,3.378730,17,3
29,10,3.307951,16,3
28,14,3.330487,15,23
28,15,3.326801,15,2
28,16,3.289719,14,2
28,17,3.285326,13,3
28,18,3.275090,12,1
29,11,3.267375,15,10
28,19,3.207224,11,10
29,12,3.266503,15,10
28,20,3.187156,12,16
28,21,3.173043,13,3
27,12,3.238039,22,94
28,22,3.170982,13,1
29,13,3.238397,15,12
29,14,3.234370,15,6
29,15,3.150803,15,4
28,23,3.158071,12,17
28,24,3.118240,12,1
28,25,3.074141,11,9
29,16,3.081823,16,16
29,17,3.058790,16,8
28,26,3.063463,10,29
29,18,3.050600,15,22
28,27,3.072833,9,75
29,19,3.042078,14,21
29,20,3.036584,14,22
29,21,3.032338,14,3
28,28,3.067544,10,72
29,22,3.023925,13,20
27,13,3.238039,22,92
29,23,2.997572,13,14
28,29,3.071279,10,79
29,24,2.988944,12,25
28,30,3.060077,9,35
29,25,2.981422,11,29
28,31,3.054399,9,5
29,26,2.909548,11,28
28,32,3.049169,10,51
28,33,3.029947,9,10
29,27,2.900819,10,35
28,34,3.028221,8,37
28,35,3.042494,9,62
27,14,3.238039,21,88
28,36,3.028221,8,14
29,28,2.896615,11,80
28,37,3.075959,9,58
28,38,3.028221,8,24
28,39,3.004275,8,31
29,29,2.892838,11,59
28,40,3.054519,9,51
28,41,3.004275,8,10
28,42,3.054519,9,57
28,43,3.004275,8,16
29,30,2.905201,11,80
29,31,2.844996,10,17
29,32,2.833219,9,12
28,44,3.048785,9,63
27,15,3.238039,22,93
28,45,3.004275,8,13
29,33,2.828479,10,22
28,46,3.028221,8,60
29,34,2.770065,10,74
28,47,3.068921,9,60
28,48,3.028221,8,20
28,49,3.004275,8,18
30,-1,3.950456,16,0
30,0,3.942798,15,2
30,1,3.933636,14,2
30,2,3.853307,13,3
30,3,3.587879,13,1
30,4,3.579474,12,9
30,5,3.575271,11,5
30,6,3.568437,11,1
30,7,3.536859,10,2
30,8,3.382587,10,3
29,35,2.781790,11,72
30,9,3.339251,11,3
29,36,2.770065,10,8
30,10,3.338897,10,12
30,11,3.325825,10,1
30,12,3.278627,10,29
30,13,3.278196,9,18
27,16,3.238039,22,93
29,37,2.782013,11,75
29,38,2.770065,10,9
30,14,3.143823,9,54
30,15,3.134636,9,11
30,16,3.048616,10,5
30,17,3.027307,10,3
30,18,2.963221,10,4
30,19,2.935034,10,6
30,20,2.906803,9,6
30,21,2.894079,8,14
29,39,2.781790,11,78
29,40,2.770065,10,10
30,22,2.856843,8,63
29,41,2.764839,10,71
30,23,2.901006,9,60
30,24,2.856843,8,11
27,17,3.238039,23,95
30,25,2.879658,9,58
30,26,2.856843,8,11
29,42,2.774252,11,84
29,43,2.764839,10,4
30,27,2.853027,8,17
30,28,2.819758,9,11
29,44,2.728895,10,49
30,29,2.838135,10,67
30,30,2.819758,9,18
29,45,2.737435,11,79
29,46,2.728895,10,9
29,47,2.722721,10,8
27,18,3.238039,24,95
30,31,2.838135,10,76
30,32,2.819758,9,11
30,33,2.819068,9,2
29,48,2.732352,11,72
30,34,2.807855,8,39
29,49,2.722721,10,17
31,-1,4.299098,19,0
31,0,4.144257,19,2
30,35,2.804808,8,22
31,1,4.097311,19,2
31,2,4.093863,18,2
31,3,4.073261,17,1
31,4,4.070604,18,1
31,5,4.061231,18,1
31,6,3.967032,18,10
30,36,2.867809,9,51
30,37,2.804808,8,6
31,7,3.957654,18,16
31,8,3.946981,18,2
30,38,2.867809,9,50
30,39,2.831600,10,10
30,40,2.793212,10,5
30,41,2.729705,9,9
31,9,3.936622,18,17
31,10,3.850536,18,22
27,19,3.238039,25,95
30,42,2.743669,10,55
30,43,2.729705,9,6
31,11,3.800187,17,8
31,12,3.746214,16,3
31,13,3.743292,16,1
31,14,3.683998,16,4
31,15,3.660637,16,3
31,16,3.502900,16,3
30,44,2.803767,10,46
31,17,3.480739,15,7
30,45,2.729705,9,10
31,18,3.455968,14,16
30,46,2.743669,10,51
30,47,2.736432,10,14
30,48,2.725652,9,20
31,19,3.446107,15,43
30,49,2.737626,9,47
32,-1,4.755724,19,0
32,0,4.035436,18,1
32,1,3.999271,17,1
32,2,3.843919,17,8
31,20,3.426982,15,39
31,21,3.296533,15,2
32,3,3.807650,16,8
32,4,3.806451,16,2
32,5,3.800618,16,4
32,6,3.764132,15,2
31,22,3.250738,15,14
32,7,3.669450,16,1
27,20,3.238039,26,90
32,8,3.639801,16,5
31,23,3.213966,15,9
32,9,3.594016,16,4
31,24,3.174000,15,1
32,10,3.593725,16,10
32,11,3.573878,15,12
32,12,3.531568,15,1
31,25,3.153197,14,33
32,13,3.512864,14,12
32,14,3.313767,14,4
32,15,3.242339,14,10
32,16,3.123587,14,5
32,17,3.105808,13,2
32,18,3.032253,13,3
32,19,2.938389,12,3
32,20,2.932835,12,4
32,21,2.918667,11,8
31,26,3.113268,15,45
32,22,2.907133,10,21
32,23,2.880502,9,13
31,27,3.109261,16,47
32,24,2.928847,8,67
27,21,3.238039,26,94
32,25,2.988244,9,73
32,26,2.971866,10,3
32,27,2.968259,11,24
32,28,2.958287,10,5
31,28,3.109261,15,89
32,29,2.953399,10,38
32,30,2.940506,11,40
32,31,2.930898,12,21
32,32,2.923141,11,11
31,29,3.109261,14,79
32,33,2.909669,11,60
32,34,2.908738,11,2
32,35,2.907645,12,22
27,22,3.238039,27,95
32,36,2.898620,11,7
32,37,2.889406,10,4
32,38,2.863444,11,20
32,39,2.843492,11,6
32,40,2.785938,10,5
31,30,3.109261,13,83
32,41,2.785938,10,61
32,42,2.768280,9,36
32,43,2.774994,10,69
31,31,3.109261,12,73
32,44,2.768280,9,19
32,45,2.774994,10,68
27,23,3.238039,27,94
32,46,2.768280,9,23
31,32,3.109261,13,76
31,33,3.085177,13,12
32,47,2.739301,9,62
31,34,3.079669,12,22
32,48,2.752784,10,77
32,49,2.739301,9,10
33,-1,5.220736,20,0
33,0,5.200228,20,2
33,1,5.188722,19,1
33,2,5.180062,18,2
33,3,5.167355,17,1
33,4,4.880546,17,2
33,5,4.870090,16,3
33,6,4.840600,17,2
33,7,4.162436,17,1
31,35,3.079669,13,75
33,8,4.079594,17,6
33,9,3.773134,16,2
33,10,3.700855,16,1
31,36,2.965938,13,10
31,37,2.943203,13,1
33,11,3.651922,15,7
33,12,3.595999,14,3
31,38,2.928199,12,11
31,39,2.896296,12,2
31,40,2.849926,12,2
31,41,2.847049,12,2
33,13,3.471167,13,11
33,14,3.426905,13,11
31,42,2.783660,12,19
33,15,3.322209,14,20
33,16,3.300615,13,34
27,24,3.238039,28,94
31,43,2.783660,12,86
33,17,3.297513,12,46
33,18,3.283825,12,59
31,44,2.783660,11,79
33,19,3.283825,11,83
31,45,2.783660,12,75
33,20,3.283825,10,76
31,46,2.783660,12,80
27,25,3.238039,29,98
33,21,3.283825,10,84
31,47,2.783660,11,84
33,22,3.283825,9,78
33,23,3.254165,9,31
31,48,2.783660,11,88
33,24,3.254165,8,76
33,25,3.254165,9,62
31,49,2.783660,11,83
34,-1,4.678451,18,0
34,0,4.323035,17,2
33,26,3.254165,10,68
34,1,4.285020,17,3
34,2,4.263098,18,2
34,3,4.184747,18,17
27,26,3.238039,28,94
33,27,3.254165,10,70
34,4,4.147827,18,7
34,5,4.112082,17,10
34,6,3.765395,17,21
34,7,3.707391,16,1
34,8,3.704088,15,2
33,28,3.254165,10,70
34,9,3.702782,14,4
34,10,3.590912,14,12
34,11,3.545054,15,3
34,12,3.526754,15,2
34,13,3.526145,16,7
34,14,3.525926,15,15
33,29,3.254165,9,73
34,15,3.299963,14,22
34,16,3.122107,14,6
34,17,3.087619,14,8
34,18,3.022794,14,8
33,30,3.254165,9,73
34,19,2.885556,14,17
34,20,2.826685,13,6
33,31,3.254165,8,73
34,21,2.824417,12,25
34,22,2.821184,11,18
34,23,2.818596,10,9
33,32,3.254165,9,71
27,27,3.238039,29,95
34,24,2.793280,11,41
33,33,3.254165,10,68
34,25,2.782669,11,68
33,34,3.254165,10,75
33,35,3.254165,10,73
34,26,2.783528,12,73
34,27,2.782669,11,14
33,36,3.254165,9,75
34,28,2.783528,12,79
34,29,2.782669,11,13
33,37,3.254165,9,75
34,30,2.780569,11,31
27,28,3.238039,29,96
33,38,3.254165,8,68
34,31,2.781327,12,73
33,39,3.254165,9,68
34,32,2.780569,11,20
33,40,3.254165,8,75
33,41,3.254165,9,67
34,33,2.781327,12,74
34,34,2.780569,11,13
33,42,3.254165,8,71
33,43,3.254165,9,60
34,35,2.781327,12,76
33,44,3.237094,9,27
33,45,3.229993,8,1
33,46,3.181110,7,8
34,36,2.780569,11,16
33,47,3.165812,7,17
27,29,3.238039,28,88
33,48,2.938578,8,16
33,49,2.928149,9,1
35,-1,4.888266,19,0
35,0,4.586125,19,1
35,1,4.553626,18,5
35,2,4.546336,18,3
35,3,3.568650,18,6
35,4,3.543140,18,2
35,5,3.536371,18,1
35,6,3.523277,19,2
35,7,3.451467,18,3
35,8,3.442181,17,8
34,37,2.781327,12,81
35,9,3.432483,16,12
34,38,2.780569,11,16
35,10,3.418956,16,6
35,11,3.372364,16,4
35,12,3.304432,16,7
35,13,3.271157,16,6
35,14,3.251291,16,11
35,15,3.241147,15,3
34,39,2.781327,12,73
34,40,2.780569,11,9
35,16,3.241147,14,71
34,41,2.781327,12,74
34,42,2.780569,11,33
35,17,3.232338,14,26
27,30,3.238039,27,94
35,18,3.226080,15,19
35,19,3.211586,14,1
35,20,3.190445,13,3
35,21,3.185814,12,2
35,22,3.182255,11,13
34,43,2.781327,12,77
34,44,2.780569,11,16
35,23,3.185370,10,54
35,24,3.182255,11,30
34,45,2.781327,12,78
35,25,3.185814,12,56
35,26,3.182255,11,6
34,46,2.780569,11,23
35,27,3.185370,10,55
34,47,2.781327,12,75
35,28,3.182255,11,31
35,29,3.098022,11,20
34,48,2.780569,11,25
35,30,3.095337,11,3
27,31,3.238039,26,93
35,31,3.086286,10,6
34,49,2.732212,11,10
35,32,3.076691,9,4
36,-1,4.846986,18,0
35,33,3.071257,8,5
36,0,4.664517,17,2
36,1,4.302754,16,1
35,34,3.068445,7,5
35,35,2.929900,8,1
35,36,2.918047,7,10
36,2,4.176856,16,6
36,3,4.168420,16,7
36,4,4.090990,16,8
36,5,4.055386,16,5
35,37,2.879424,8,63
36,6,4.037777,15,2
35,38,2.807816,8,7
36,7,3.956692,16,3
36,8,3.891478,16,1
36,9,3.882520,15,8
35,39,2.802628,9,48
36,10,3.835108,16,10
36,11,3.789606,15,3
36,12,3.343333,15,1
36,13,3.334732,16,2
36,14,3.293264,16,1
36,15,3.239662,15,5
36,16,3.181767,14,11
36,17,3.178950,14,7
35,40,2.810048,9,74
35,41,2.807816,8,9
36,18,3.114466,13,23
36,19,3.104327,13,5
35,42,2.802628,9,55
36,20,3.095818,12,28
35,43,2.804650,9,68
36,21,2.964903,12,22
36,22,2.873524,12,27
27,32,3.238039,25,93
36,23,2.861450,11,11
35,44,2.813170,10,82
35,45,2.804650,9,11
36,24,2.852608,10,28
36,25,2.817111,10,29
35,46,2.813170,10,69
35,47,2.804650,9,8
36,26,2.815793,10,45
36,27,2.802206,9,18
35,48,2.813170,10,77
35,49,2.804650,9,4
37,-1,4.634794,17,0
37,0,4.590085,16,2
37,1,4.558535,17,3
37,2,4.547562,16,2
37,3,4.403966,16,2
36,28,2.799144,10,67
37,4,3.631168,17,9
37,5,3.607513,17,1
37,6,3.336600,17,4
37,7,3.277609,16,4
37,8,3.203981,15,3
37,9,3.134692,15,3
37,10,3.083992,15,1
37,11,3.045932,15,8
37,12,2.964310,14,12
36,29,2.804037,10,86
37,13,2.893969,14,13
36,30,2.802206,9,22
27,33,3.238039,26,94
37,14,2.876669,14,22
36,31,2.799144,10,71
37,15,2.861576,13,35
36,32,2.763683,10,63
36,33,2.758091,11,66
36,34,2.743867,11,26
37,16,2.861576,12,87
36,35,2.731659,10,37
27,34,3.238039,27,93
36,36,2.739448,11,79
36,37,2.729784,11,4
37,17,2.861576,11,89
36,38,2.731659,10,77
37,18,2.861576,10,82
36,39,2.729784,11,82
37,19,2.861576,9,90
27,35,3.238039,26,93
36,40,2.737024,12,76
36,41,2.729784,11,3
37,20,2.861576,9,80
36,42,2.731659,10,77
37,21,2.861576,8,85
36,43,2.747188,11,78
36,44,2.731659,10,4
37,22,2.861576,9,86
36,45,2.739448,11,75
36,46,2.737103,11,11
27,36,3.238039,25,97
36,47,2.734197,12,24
37,23,2.878081,9,84
37,24,2.864207,10,15
36,48,2.747458,13,72
36,49,2.745887,14,1
38,-1,3.698370,17,0
38,0,3.623236,16,1
38,1,3.584520,16,11
38,2,3.495139,15,6
37,25,2.864207,9,81
38,3,3.448330,14,8
38,4,3.334056,14,6
38,5,3.317502,14,13
38,6,3.281454,15,16
37,26,2.826029,9,62
38,7,3.236756,15,5
38,8,3.188436,14,14
38,9,3.160395,14,17
27,37,3.238039,26,97
37,27,2.826029,10,74
38,10,3.134641,14,45
37,28,2.826029,10,76
38,11,2.997085,14,46
37,29,2.826029,10,79
38,12,2.997085,14,77
27,38,3.238039,26,95
37,30,2.826029,11,79
37,31,2.826029,10,77
38,13,2.997085,14,71
37,32,2.826029,10,76
38,14,2.997085,14,77
37,33,2.826029,10,74
27,39,3.238039,27,94
37,34,2.805118,10,6
37,35,2.780834,10,30
38,15,2.997085,13,73
37,36,2.778935,10,72
38,16,2.997085,13,68
37,37,2.821387,10,65
38,17,2.997085,12,64
37,38,2.830145,9,64
27,40,3.238039,28,94
37,39,2.818684,10,62
38,18,2.997085,12,74
37,40,2.803190,10,33
37,41,2.806864,11,66
37,42,2.803190,10,9
38,19,2.997085,11,76
37,43,2.778935,10,18
38,20,2.997085,10,67
37,44,2.782822,11,75
37,45,2.778935,10,18
27,41,3.238039,29,96
38,21,2.997085,9,68
37,46,2.834352,10,66
37,47,2.830145,9,19
38,22,2.997085,9,62
37,48,2.830437,10,67
37,49,2.830145,9,18
39,-1,4.550338,17,0
39,0,4.516922,17,1
39,1,4.493964,17,1
38,23,2.997085,8,63
39,2,4.436048,17,6
39,3,4.310634,17,11
39,4,4.291035,17,5
39,5,3.970260,18,2
38,24,2.997085,9,56
39,6,3.926765,18,10
39,7,3.883091,18,13
39,8,3.837582,18,5
38,25,2.997085,8,58
38,26,3.049511,9,51
38,27,2.997085,8,6
27,42,3.238039,29,98
38,28,2.997085,9,57
39,9,3.837582,18,83
38,29,2.997085,9,65
38,30,2.997085,9,58
39,10,3.837582,19,84
38,31,2.997085,8,66
38,32,2.997085,9,53
39,11,3.837582,20,82
27,43,3.238039,30,98
38,33,2.997085,9,61
38,34,2.997085,9,66
38,35,2.997085,8,49
39,12,3.837582,21,87
38,36,2.997085,9,52
38,37,2.997085,8,54
38,38,2.997085,9,67
39,13,3.837582,22,84
27,44,3.238039,29,96
38,39,2.997085,8,72
38,40,2.997085,9,62
38,41,2.997085,9,55
39,14,3.837582,23,85
38,42,2.997085,8,66
38,43,2.997085,9,53
38,44,2.997085,9,60
27,45,3.238039,28,94
39,15,3.837582,22,91
38,45,2.997085,9,66
38,46,2.997085,8,55
38,47,2.997085,9,59
39,16,3.837582,22,83
38,48,2.997085,8,77
38,49,2.997085,9,56
40,-1,4.325941,20,0
40,0,4.276823,19,3
40,1,4.254397,18,1
40,2,4.231147,19,2
40,3,3.462156,19,1
27,46,3.238039,29,95
40,4,3.456511,19,7
40,5,3.420791,18,9
39,17,3.822962,23,55
39,18,3.796816,23,2
40,6,3.384202,18,17
39,19,3.761919,23,21
40,7,3.341284,17,21
40,8,3.340409,17,8
39,20,3.529675,23,20
40,9,3.327031,17,27
40,10,3.326732,17,21
40,11,3.306486,17,12
40,12,3.283066,16,12
40,13,3.242277,17,45
39,21,3.529675,24,87
27,47,3.238039,28,97
40,14,3.211760,16,21
40,15,3.202236,15,31
39,22,3.523080,24,52
40,16,3.188582,15,42
40,17,3.187732,14,24
27,48,3.102402,28,60
27,49,3.096142,27,3
41,-1,3.795325,19,0
41,0,3.698890,19,4
41,1,3.692139,19,3
40,18,3.174523,13,39
41,2,3.685523,19,2
41,3,3.661850,18,1
41,4,3.600346,18,13
41,5,3.577473,17,1
41,6,3.550596,16,4
41,7,3.513772,15,3
40,19,3.172515,13,36
40,20,3.114641,13,1
40,21,3.047548,13,4
41,8,3.470121,16,12
40,22,2.998878,13,9
39,23,3.457962,23,67
40,23,2.959844,13,9
41,9,3.462339,16,9
39,24,3.442285,23,9
40,24,2.900733,13,18
40,25,2.867012,13,2
40,26,2.851371,12,3
40,27,2.811259,12,1
41,10,3.397788,15,20
40,28,2.772448,11,16
40,29,2.762051,11,25
41,11,3.325989,14,23
40,30,2.732749,12,41
41,12,3.310040,13,22
41,13,3.270450,13,2
40,31,2.725019,11,16
41,14,3.261191,12,16
41,15,3.241558,11,3
41,16,3.236062,10,6
40,32,2.714772,10,24
40,33,2.710206,10,14
41,17,3.233668,9,24
40,34,2.702912,9,15
39,25,3.429520,22,77
41,18,2.974171,9,35
41,19,2.915115,9,20
40,35,2.710206,10,74
40,36,2.702912,9,12
41,20,2.916484,9,53
41,21,2.912170,8,3
39,26,3.255779,22,37
41,22,2.836309,8,33
40,37,2.710206,10,75
40,38,2.702912,9,22
41,23,2.832421,8,39
41,24,2.836735,9,46
40,39,2.710206,10,70
40,40,2.702912,9,10
41,25,2.832421,8,36
41,26,2.827689,9,51
40,41,2.710206,10,73
40,42,2.702912,9,7
39,27,3.255779,21,85
41,27,2.830274,10,57
41,28,2.827689,9,12
40,43,2.710206,10,78
40,44,2.702912,9,24
41,29,2.830274,10,59
41,30,2.827689,9,15
40,45,2.710206,10,74
40,46,2.702912,9,25
39,28,3.059301,20,68
41,31,2.830274,10,62
41,32,2.827689,9,2
40,47,2.710206,10,70
40,48,2.702912,9,10
41,33,2.830274,10,53
41,34,2.827689,9,27
40,49,2.710206,10,63
42,-1,4.478733,19,0
42,0,4.316320,19,1
42,1,4.225142,20,7
42,2,3.948185,20,3
39,29,3.021638,20,55
39,30,3.021531,19,2
39,31,3.021317,18,3
41,35,2.834479,9,59
39,32,3.016059,18,2
39,33,3.015517,17,1
41,36,2.832421,8,9
42,3,3.938190,19,25
39,34,3.000085,17,13
42,4,3.865619,19,16
42,5,3.857438,19,8
42,6,3.820717,19,2
41,37,2.834479,9,61
42,7,3.775151,19,2
42,8,3.637485,18,6
42,9,3.548926,17,3
41,38,2.832421,8,18
41,39,2.839442,8,40
42,10,3.362423,16,35
41,40,2.839442,8,66
42,11,3.312842,15,32
39,35,3.000085,18,87
41,41,2.839442,7,65
42,12,3.284010,14,49
41,42,2.839442,8,65
42,13,3.264269,13,21
42,14,3.209714,13,16
42,15,3.187561,13,11
41,43,2.836309,8,42
42,16,3.096799,12,5
42,17,3.039559,12,3
42,18,2.983519,11,28
41,44,2.836309,9,49
42,19,2.957283,11,11
39,36,3.000085,17,85
42,20,2.933690,10,29
41,45,2.836309,9,64
41,46,2.836309,9,49
42,21,2.982308,11,57
42,22,2.958922,11,8
42,23,2.864347,11,8
41,47,2.836309,8,67
39,37,3.000085,18,84
42,24,2.875427,11,69
41,48,2.836309,7,57
42,25,2.867971,10,17
41,49,2.836309,8,55
43,-1,5.002924,20,0
43,0,4.992597,20,3
43,1,4.937072,19,4
43,2,4.878327,18,3
43,3,4.727064,18,1
43,4,4.704916,18,1
43,5,4.617589,18,1
43,6,4.063695,18,1
42,26,2.928288,9,64
43,7,3.889604,18,4
43,8,3.879022,18,7
43,9,3.824617,17,3
43,10,3.789283,17,7
43,11,3.750536,17,1
43,12,3.683383,16,5
43,13,3.622255,16,2
42,27,2.988816,10,54
43,14,3.542611,15,4
42,28,2.928288,9,9
39,38,3.000085,17,80
42,29,2.878262,9,12
43,15,3.320403,15,10
43,16,3.299897,15,3
43,17,3.233062,14,14
42,30,2.942243,10,48
43,18,3.151187,13,14
43,19,3.098951,13,5
42,31,2.878262,9,18
43,20,2.915883,12,6
43,21,2.905860,11,21
43,22,2.895186,10,17
42,32,2.959208,9,61
43,23,2.884396,9,5
39,39,3.000085,17,76
43,24,2.872111,8,22
42,33,3.005407,10,59
