RunID,RuleCount,NonTerminalCount,RunNumber,step,bitsPerBase,grammarSize,neighborsEvaluated
1_15_3,15,3,1,-1,3.5251058704518243,9,0
3_15_3,15,3,3,-1,4.689079545848686,13,0
2_15_3,15,3,2,-1,4.704128126704569,12,0
1_15_3,15,3,1,0,3.459832824776021,9,2
3_15_3,15,3,3,0,4.640280669483992,13,2
1_15_3,15,3,1,1,3.396924765031275,8,2
1_15_3,15,3,1,2,3.3300160172898527,7,3
3_15_3,15,3,3,1,4.635261433366836,14,9
2_15_3,15,3,2,0,4.29179048026184,12,11
3_15_3,15,3,3,2,4.633856424418963,13,3
3_15_3,15,3,3,3,4.632017431704031,12,3
3_15_3,15,3,3,4,4.628121979829605,12,3
3_15_3,15,3,3,5,4.626283075081709,11,6
3_15_3,15,3,3,6,4.110803246070251,12,1
3_15_3,15,3,3,7,3.877618306159609,12,2
2_15_3,15,3,2,1,4.025909972703589,12,14
1_15_3,15,3,1,3,3.320682103432956,8,50
2_15_3,15,3,2,2,3.914965865590593,11,5
2_15_3,15,3,2,3,3.8471078169291015,10,3
2_15_3,15,3,2,4,3.777779610593952,9,2
1_15_3,15,3,1,4,3.2421680177802163,7,12
2_15_3,15,3,2,5,3.684204057910266,8,3
3_15_3,15,3,3,8,3.759228765244636,12,21
3_15_3,15,3,3,9,3.75308515327811,11,6
1_15_3,15,3,1,5,3.238038831645153,7,25
3_15_3,15,3,3,10,3.7059777409832533,11,5
2_15_3,15,3,2,6,3.6265013841433156,7,24
2_15_3,15,3,2,7,3.6177363690964532,6,10
1_15_3,15,3,1,6,2.8650904396143315,8,22
3_15_3,15,3,3,11,3.6708421019215747,11,15
1_15_3,15,3,1,7,2.797805042985412,9,5
2_15_3,15,3,2,8,3.4517546362374056,7,34
1_15_3,15,3,1,8,2.7924926571416773,8,26
3_15_3,15,3,3,12,3.6239608831831935,10,24
2_15_3,15,3,2,9,3.3607963310940923,6,16
3_15_3,15,3,3,13,3.4180522208890856,10,13
3_15_3,15,3,3,14,3.4157375660371176,10,9
3_15_3,15,3,3,15,3.2953933808428646,11,14
1_15_3,15,3,1,9,2.7780715649383754,9,53
2_15_3,15,3,2,10,3.3607963310940923,6,56
4_15_3,15,3,4,-1,4.648611201335094,14,0
4_15_3,15,3,4,0,4.273651468516389,15,1
3_15_3,15,3,3,16,3.246041523304733,10,22
4_15_3,15,3,4,1,4.070226990936488,14,10
4_15_3,15,3,4,2,4.022714273931119,14,10
4_15_3,15,3,4,3,4.000570294249349,13,11
4_15_3,15,3,4,4,3.9507566276420554,13,1
4_15_3,15,3,4,5,3.8960647488319684,13,3
1_15_3,15,3,1,10,2.7707567301495715,10,53
4_15_3,15,3,4,6,3.638794411508413,13,11
4_15_3,15,3,4,7,3.612503640612722,13,3
3_15_3,15,3,3,17,3.227307821941678,10,60
3_15_3,15,3,3,18,3.1777272877523415,9,4
4_15_3,15,3,4,8,3.350956280498949,12,21
4_15_3,15,3,4,9,3.3488880719356766,12,14
4_15_3,15,3,4,10,3.330772502845475,11,3
4_15_3,15,3,4,11,3.302641667852071,11,2
4_15_3,15,3,4,12,3.286706552753783,11,9
1_15_3,15,3,1,11,2.7707567301495715,10,75
5_15_3,15,3,5,-1,3.901042486908798,14,0
5_15_3,15,3,5,0,3.871875067406064,15,1
5_15_3,15,3,5,1,3.7266579584438135,15,1
3_15_3,15,3,3,19,3.1777272877523415,9,71
6_15_3,15,3,6,-1,4.653752702452848,12,0
5_15_3,15,3,5,2,3.7254796131941523,14,6
6_15_3,15,3,6,0,3.5249403647864006,13,2
5_15_3,15,3,5,3,3.437164910154203,14,2
5_15_3,15,3,5,4,3.434031032507478,13,2
4_15_3,15,3,4,13,3.285200467253823,10,23
4_15_3,15,3,4,14,3.2421680177802163,10,7
5_15_3,15,3,5,5,3.4306935648621537,12,14
6_15_3,15,3,6,1,3.4774650131219786,13,27
5_15_3,15,3,5,6,3.427342058908929,11,14
6_15_3,15,3,6,2,3.4298262810423696,13,1
5_15_3,15,3,5,7,3.4018034326923057,11,11
5_15_3,15,3,5,8,3.383382167750657,11,3
5_15_3,15,3,5,9,3.3800306617974343,10,2
5_15_3,15,3,5,10,3.2916733570119563,10,5
6_15_3,15,3,6,3,3.382586597713031,12,21
5_15_3,15,3,5,11,3.288214100440015,9,7
6_15_3,15,3,6,4,3.3346706817555596,12,5
5_15_3,15,3,5,12,3.2846546405043853,8,8
5_15_3,15,3,5,13,3.1845226415654215,8,13
5_15_3,15,3,5,14,3.181070665240612,7,4
5_15_3,15,3,5,15,3.047994246471428,7,6
6_15_3,15,3,6,5,3.2002294800457567,12,16
6_15_3,15,3,6,6,3.16582774216289,12,1
5_15_3,15,3,5,16,2.96221577726992,7,7
4_15_3,15,3,4,15,3.2421680177802163,10,71
5_15_3,15,3,5,17,2.914230810579896,8,1
5_15_3,15,3,5,18,2.878546419240331,7,1
7_15_3,15,3,7,-1,4.9270088559020255,11,0
7_15_3,15,3,7,0,4.4920003388388,12,2
6_15_3,15,3,6,7,3.1057882328979547,12,8
6_15_3,15,3,6,8,3.0895822966547657,11,1
6_15_3,15,3,6,9,3.080199560759849,10,1
7_15_3,15,3,7,1,4.4038336350762854,12,9
7_15_3,15,3,7,2,3.4952186473735845,12,2
6_15_3,15,3,6,10,3.0700607539199845,9,11
7_15_3,15,3,7,3,3.4566525590439605,12,3
7_15_3,15,3,7,4,3.2458973203921415,12,2
6_15_3,15,3,6,11,3.058751227981798,8,11
7_15_3,15,3,7,5,3.2092256913140793,12,7
7_15_3,15,3,7,6,3.19786412423839,11,1
7_15_3,15,3,7,7,3.1839610418054263,10,2
6_15_3,15,3,6,12,3.0476417965356566,7,12
5_15_3,15,3,5,19,2.878546419240331,7,63
6_15_3,15,3,6,13,3.0460074040578635,7,2
8_15_3,15,3,8,-1,4.517787000816519,14,0
6_15_3,15,3,6,14,3.035349804989921,6,1
8_15_3,15,3,8,0,4.173819522070535,14,3
8_15_3,15,3,8,1,4.1272475702163405,14,5
8_15_3,15,3,8,2,4.114700151741272,13,3
7_15_3,15,3,7,8,3.1721971413980183,9,25
6_15_3,15,3,6,15,3.019098551915208,6,32
8_15_3,15,3,8,3,4.09853017182281,13,7
6_15_3,15,3,6,16,2.9472848578857183,5,7
7_15_3,15,3,7,9,3.158076183170961,8,12
7_15_3,15,3,7,10,3.150477341854445,8,1
8_15_3,15,3,8,4,4.092848249280867,13,8
8_15_3,15,3,8,5,3.927840739645384,13,2
7_15_3,15,3,7,11,3.09214736095748,7,14
8_15_3,15,3,8,6,3.5144643579315766,13,6
6_15_3,15,3,6,17,2.9472848578857183,5,41
9_15_3,15,3,9,-1,4.108604733942223,15,0
8_15_3,15,3,8,7,3.508890791922504,14,2
9_15_3,15,3,9,0,4.049942380486475,14,4
9_15_3,15,3,9,1,3.6124661284977333,13,5
9_15_3,15,3,9,2,3.5925063878418815,12,7
7_15_3,15,3,7,12,3.09214736095748,7,55
10_15_3,15,3,10,-1,4.213708339908835,12,0
9_15_3,15,3,9,3,3.562460383922114,11,6
10_15_3,15,3,10,0,4.150981372571381,13,3
10_15_3,15,3,10,1,3.9834627337855806,13,2
10_15_3,15,3,10,2,3.841501864986913,13,5
10_15_3,15,3,10,3,3.7994802465604347,13,1
9_15_3,15,3,9,4,3.53349142509818,10,10
10_15_3,15,3,10,4,3.775275137914307,13,4
8_15_3,15,3,8,8,3.4660327748598965,13,27
10_15_3,15,3,10,5,3.6092048079819095,13,8
10_15_3,15,3,10,6,3.5419878573557138,13,3
9_15_3,15,3,9,5,3.4779976479816272,9,16
10_15_3,15,3,10,7,3.3682583105220694,13,3
9_15_3,15,3,9,6,3.432550199891251,9,5
10_15_3,15,3,10,8,3.26337653498856,13,9
10_15_3,15,3,10,9,3.213637124850321,13,3
9_15_3,15,3,9,7,3.4073069712296786,8,15
8_15_3,15,3,8,9,3.37196764270916,12,20
8_15_3,15,3,8,10,3.365674735837173,12,7
10_15_3,15,3,10,10,3.1748793117292737,13,12
10_15_3,15,3,10,11,3.122987976231544,12,7
10_15_3,15,3,10,12,3.0735796157078075,11,8
9_15_3,15,3,9,8,2.9081996945284376,9,40
8_15_3,15,3,8,11,3.3625898962235032,11,18
8_15_3,15,3,8,12,3.325406711051324,11,3
9_15_3,15,3,9,9,2.898412093327581,9,15
10_15_3,15,3,10,13,3.030703980178546,10,19
10_15_3,15,3,10,14,3.0159163356337166,9,9
9_15_3,15,3,9,10,2.8891353406803915,8,17
10_15_3,15,3,10,15,2.997084605957811,8,13
9_15_3,15,3,9,11,2.8789918249681246,7,13
8_15_3,15,3,8,13,3.324554784947172,11,29
8_15_3,15,3,8,14,3.3216589525819176,11,6
10_15_3,15,3,10,16,2.852766484210125,8,22
8_15_3,15,3,8,15,3.312348175382484,10,13
9_15_3,15,3,9,12,2.8789918249681246,7,49
8_15_3,15,3,8,16,3.292391842849087,9,33
10_15_3,15,3,10,17,2.8499626409483496,9,51
8_15_3,15,3,8,17,2.9839628890314707,9,7
8_15_3,15,3,8,18,2.9019346078109467,8,11
8_15_3,15,3,8,19,2.8882714829173533,7,14
8_15_3,15,3,8,20,2.8615760737612734,8,51
10_15_3,15,3,10,18,2.8499626409483496,9,75
8_15_3,15,3,8,21,2.8615760737612734,8,75
1_16_3,16,3,1,-1,5.024763690304598,14,0
2_17_3,17,3,2,-1,4.648727558350425,11,0
3_18_3,18,3,3,-1,4.689079545848686,14,0
1_18_3,18,3,1,0,4.692465084726761,15,1
3_18_3,18,3,3,0,4.3943705896121426,15,2
2_18_3,18,3,2,0,4.547602267344673,11,4
1_18_3,18,3,1,1,4.4140807552716845,14,5
3_18_3,18,3,3,1,4.1643856393991765,15,4
2_18_3,18,3,2,1,4.539813569521684,11,4
1_18_3,18,3,1,2,4.401140524548885,14,2
3_18_3,18,3,3,2,3.9671290125820815,15,3
2_18_3,18,3,2,2,3.976158962997971,11,2
1_18_3,18,3,1,3,3.929510127676318,14,2
1_18_3,18,3,1,4,3.772809335438507,14,1
1_18_3,18,3,1,5,3.7607265235584473,13,2
3_18_3,18,3,3,3,3.9425626162661453,14,4
3_18_3,18,3,3,4,3.864322511259487,14,1
2_18_3,18,3,2,3,3.962891502709439,11,8
3_18_3,18,3,3,5,3.850391136783486,14,4
2_18_3,18,3,2,4,3.5501338344296003,11,5
2_18_3,18,3,2,5,3.4776631856066147,12,1
2_18_3,18,3,2,6,3.4442275103356375,11,3
1_18_3,18,3,1,6,3.700106154702944,12,14
2_18_3,18,3,2,7,3.4342043724695666,10,6
1_18_3,18,3,1,7,3.631742508563841,12,5
3_18_3,18,3,3,6,3.8471280781873793,14,10
1_18_3,18,3,1,8,3.6192339926583985,11,6
2_18_3,18,3,2,8,3.3766218098162724,11,15
3_18_3,18,3,3,7,3.5757475615331655,14,9
1_18_3,18,3,1,9,3.458768684934031,10,12
1_18_3,18,3,1,10,3.4199624034300453,11,2
3_18_3,18,3,3,8,3.5305138543471664,14,4
3_18_3,18,3,3,9,3.4543716143598315,14,1
1_18_3,18,3,1,11,3.3700067058456784,11,14
2_18_3,18,3,2,9,3.348861586214581,11,33
3_18_3,18,3,3,10,3.2574047414629455,14,19
1_18_3,18,3,1,12,3.312381897396974,10,25
1_18_3,18,3,1,13,3.2700075152103336,9,1
2_18_3,18,3,2,10,3.3086751040083473,10,18
1_18_3,18,3,1,14,3.257709097800814,8,1
1_18_3,18,3,1,15,3.2518668646001285,8,1
1_18_3,18,3,1,16,3.188456846793191,7,5
1_18_3,18,3,1,17,3.188456846793191,7,37
4_19_3,19,3,4,-1,4.672195221137468,15,0
4_19_3,19,3,4,0,4.6653022843836744,15,1
2_19_3,19,3,2,11,3.264262030632798,9,36
4_19_3,19,3,4,1,4.637746055144316,14,4
4_19_3,19,3,4,2,4.36902631603732,14,1
4_19_3,19,3,4,3,4.338452450772672,13,2
4_19_3,19,3,4,4,4.111493809247694,13,1
4_19_3,19,3,4,5,3.829209471959922,13,1
4_19_3,19,3,4,6,3.6773268195553133,13,1
4_19_3,19,3,4,7,3.4030498655329247,12,4
4_19_3,19,3,4,8,3.3793583960325977,12,1
4_19_3,19,3,4,9,3.3243982877918135,11,11
3_19_3,19,3,3,11,3.235145340110242,15,62
4_19_3,19,3,4,10,3.3144994788884574,10,11
3_19_3,19,3,3,12,3.1673728607029457,14,4
2_19_3,19,3,2,12,3.264262030632798,9,50
4_19_3,19,3,4,11,3.276130648666676,10,8
5_20_3,20,3,5,-1,4.59554007787662,15,0
3_20_3,20,3,3,13,3.028487505785289,14,5
5_20_3,20,3,5,0,4.424872247509415,15,2
5_20_3,20,3,5,1,4.221680072755287,15,1
5_20_3,20,3,5,2,4.196889372935843,15,1
3_20_3,20,3,3,14,3.0252928861972266,14,4
5_20_3,20,3,5,3,4.157392274234553,14,2
5_20_3,20,3,5,4,4.10865731666101,14,2
5_20_3,20,3,5,5,4.106112426092662,14,2
5_20_3,20,3,5,6,4.0733034217266955,13,2
3_20_3,20,3,3,15,3.0242100417430353,14,16
5_20_3,20,3,5,7,4.032112406855206,12,10
5_20_3,20,3,5,8,3.968180178358122,11,2
4_20_3,20,3,4,12,3.270318494633276,11,40
3_20_3,20,3,3,16,2.9478524044988297,13,8
5_20_3,20,3,5,9,3.931120582199848,10,6
5_20_3,20,3,5,10,3.894640706508987,9,5
5_20_3,20,3,5,11,3.847499894526984,8,3
3_20_3,20,3,3,17,2.9445045672100334,13,13
3_20_3,20,3,3,18,2.9199460891734583,13,3
5_20_3,20,3,5,12,3.670892747196231,9,8
3_20_3,20,3,3,19,2.8567585975601135,13,12
5_20_3,20,3,5,13,3.62736040596669,8,12
5_20_3,20,3,5,14,3.4358236468471977,8,6
5_20_3,20,3,5,15,3.395675195271925,9,13
4_20_3,20,3,4,13,3.2635453438254305,12,57
3_20_3,20,3,3,20,2.8296233872095233,12,26
5_20_3,20,3,5,16,2.9825478367791214,10,22
5_20_3,20,3,5,17,2.893282594826186,9,9
3_20_3,20,3,3,21,2.817349539326505,11,21
3_20_3,20,3,3,22,2.798610918271534,10,6
5_20_3,20,3,5,18,2.8811869251949416,9,20
3_20_3,20,3,3,23,2.7908009006751375,10,21
5_20_3,20,3,5,19,2.8676713791347423,8,33
3_20_3,20,3,3,24,2.7780715649383754,9,29
6_21_3,21,3,6,-1,4.103925144235754,15,0
4_21_3,21,3,4,14,3.2635453438254305,12,75
7_15_4,15,4,7,-1,4.53272733734853,15,0
7_15_4,15,4,7,0,4.414621800556195,16,2
7_15_4,15,4,7,1,3.7845730025165394,16,1
6_15_4,15,4,6,0,4.096174494147987,15,7
7_15_4,15,4,7,2,3.6487081644036503,17,4
6_15_4,15,4,6,1,4.055303962166363,15,5
7_15_4,15,4,7,3,3.6338497540474193,17,1
6_15_4,15,4,6,2,3.942466101569621,15,1
6_15_4,15,4,6,3,3.887576283916436,14,7
7_15_4,15,4,7,4,3.6214444381507045,16,8
6_15_4,15,4,6,4,3.61650888259667,14,11
6_15_4,15,4,6,5,3.5620845104304104,13,3
5_15_4,15,4,5,20,2.8676713791347423,8,73
8_16_4,16,4,8,-1,5.365296327944275,13,0
8_16_4,16,4,8,0,4.18164573041209,13,2
8_16_4,16,4,8,1,4.014184785021364,13,2
6_16_4,16,4,6,6,3.4996714105341025,12,12
6_16_4,16,4,6,7,3.48817647902908,12,4
7_16_4,16,4,7,5,3.5873039018867403,16,20
6_16_4,16,4,6,8,3.467443663133553,12,2
8_16_4,16,4,8,2,3.594011732696323,13,8
6_16_4,16,4,6,9,3.456919159883049,13,10
7_16_4,16,4,7,6,3.569881195909072,16,12
8_16_4,16,4,8,3,3.547654331192633,12,16
8_16_4,16,4,8,4,3.4561619455699724,12,5
7_16_4,16,4,7,7,3.560195007332799,17,6
8_16_4,16,4,8,5,3.437140610177783,12,1
6_16_4,16,4,6,10,3.4269837796636136,13,19
6_16_4,16,4,6,11,3.387111227619703,12,3
8_16_4,16,4,8,6,3.3415925279887904,11,20
8_16_4,16,4,8,7,3.3386370915317625,11,3
7_16_4,16,4,7,8,3.5348476530574877,16,19
8_16_4,16,4,8,8,3.3016666886090467,11,6
6_16_4,16,4,6,12,3.346785819502596,11,26
7_16_4,16,4,7,9,3.5223505801749013,15,6
7_16_4,16,4,7,10,3.517388129713829,14,4
8_16_4,16,4,8,9,3.284749110880613,10,14
7_16_4,16,4,7,11,3.4746193686591687,14,4
7_16_4,16,4,7,12,3.472011299464906,15,3
6_16_4,16,4,6,13,3.319265168110676,11,20
8_16_4,16,4,8,10,3.2439685062780224,10,16
6_16_4,16,4,6,14,3.295303859703339,10,9
7_16_4,16,4,7,13,3.455945165121257,15,7
6_16_4,16,4,6,15,3.239272134786224,10,12
6_16_4,16,4,6,16,3.194904505268889,9,2
6_16_4,16,4,6,17,3.1947758304806393,9,1
8_16_4,16,4,8,11,3.2343345025262726,9,25
8_16_4,16,4,8,12,3.2188874936043437,8,32
7_16_4,16,4,7,14,3.4336635262966273,14,36
7_16_4,16,4,7,15,3.419485837394507,13,4
6_16_4,16,4,6,18,3.1947758304806393,9,65
9_17_4,17,4,9,-1,3.86077404014163,16,0
9_17_4,17,4,9,0,3.817272778068535,15,3
7_17_4,17,4,7,16,3.3396317580121013,12,5
7_17_4,17,4,7,17,3.2158060150667125,12,1
9_17_4,17,4,9,1,3.788510052406235,14,3
7_17_4,17,4,7,18,3.1215735541148764,11,3
9_17_4,17,4,9,2,3.779992316281586,13,4
7_17_4,17,4,7,19,3.090918443756891,11,9
9_17_4,17,4,9,3,3.775504083795975,12,7
8_17_4,17,4,8,13,3.1997459493021343,7,43
7_17_4,17,4,7,20,3.0596621994092286,10,4
9_17_4,17,4,9,4,3.7231640625699343,12,3
8_17_4,17,4,8,14,3.1808993219082717,7,5
9_17_4,17,4,9,5,3.5092814993135586,12,10
7_17_4,17,4,7,21,3.0413527310828474,9,13
7_17_4,17,4,7,22,2.9755441057735412,10,12
9_17_4,17,4,9,6,3.4602186274601454,11,11
9_17_4,17,4,9,7,3.382586597713031,11,4
8_17_4,17,4,8,15,3.1808993219082717,7,54
10_18_4,18,4,10,-1,4.923639398449765,14,0
10_18_4,18,4,10,0,4.884575576231403,13,5
7_18_4,18,4,7,23,2.9629681733672744,9,25
10_18_4,18,4,10,1,4.488888295699029,13,3
9_18_4,18,4,9,8,3.2869046133659796,11,21
10_18_4,18,4,10,2,3.4521087088461977,13,6
9_18_4,18,4,9,9,3.227307821941678,11,4
10_18_4,18,4,10,3,3.313648026723457,13,3
7_18_4,18,4,7,24,2.932905370601955,9,22
10_18_4,18,4,10,4,3.266917727682496,12,7
9_18_4,18,4,9,10,3.1777272877523415,10,14
10_18_4,18,4,10,5,3.262969539954252,12,5
10_18_4,18,4,10,6,3.212252339365567,11,4
10_18_4,18,4,10,7,3.161264815620439,10,5
10_18_4,18,4,10,8,3.1007941077194423,9,5
10_18_4,18,4,10,9,3.092721251070236,9,3
10_18_4,18,4,10,10,3.055922367448011,10,13
10_18_4,18,4,10,11,2.9908540556279726,9,19
10_18_4,18,4,10,12,2.9641806542970714,8,20
9_18_4,18,4,9,11,3.1777272877523415,10,75
10_18_4,18,4,10,13,2.960999797476392,9,45
10_18_4,18,4,10,14,2.9465368938709062,8,23
10_18_4,18,4,10,15,2.9374284445451164,9,65
10_18_4,18,4,10,16,2.9374284445451164,9,75
1_19_4,19,4,1,-1,3.746838402274917,10,0
3_20_4,20,4,3,-1,4.689079545848686,14,0
2_21_4,21,4,2,-1,4.959075185842539,13,0
1_21_4,21,4,1,0,3.6980912658481113,10,1
3_21_4,21,4,3,0,4.3943705896121426,15,1
1_21_4,21,4,1,1,3.654879216226783,10,1
1_21_4,21,4,1,2,3.5127301959973463,10,1
2_21_4,21,4,2,0,4.923639398449765,13,3
2_21_4,21,4,2,1,4.385946041148709,13,2
1_21_4,21,4,1,3,3.440352007320185,9,4
3_21_4,21,4,3,1,4.156117845985573,15,5
2_21_4,21,4,2,2,4.294686106847938,13,1
2_21_4,21,4,2,3,3.497199179504089,13,3
3_21_4,21,4,3,2,4.138400429214769,14,4
1_21_4,21,4,1,4,3.38901742672815,9,8
1_21_4,21,4,1,5,3.3847412290695993,8,2
2_21_4,21,4,2,4,3.4878024026886774,12,4
2_21_4,21,4,2,5,3.483717843139099,11,2
1_21_4,21,4,1,6,3.3502709066200795,8,6
2_21_4,21,4,2,6,3.4487809883896623,11,3
3_21_4,21,4,3,3,4.114903146147293,13,9
2_21_4,21,4,2,7,3.440116570099157,10,4
3_21_4,21,4,3,4,3.8885309150819354,13,7
3_21_4,21,4,3,5,3.882721144967844,12,5
2_21_4,21,4,2,8,3.3840076674132282,9,15
1_21_4,21,4,1,7,3.246041523304733,7,22
2_21_4,21,4,2,9,3.114828230048168,9,9
3_21_4,21,4,3,6,3.8059634572710794,12,8
3_21_4,21,4,3,7,3.7312767793681485,12,1
3_21_4,21,4,3,8,3.6842674541272626,11,4
2_21_4,21,4,2,10,3.1012444629550138,8,7
3_21_4,21,4,3,9,3.5690035078990854,10,2
2_21_4,21,4,2,11,3.0525878123358914,8,2
2_21_4,21,4,2,12,3.0344023887079485,7,3
3_21_4,21,4,3,10,3.394778447259148,10,6
2_21_4,21,4,2,13,2.9584712291230773,6,14
3_21_4,21,4,3,11,3.383556401082998,9,17
3_21_4,21,4,3,12,3.1855199650191883,8,6
2_21_4,21,4,2,14,2.9584242676529517,6,43
3_21_4,21,4,3,13,3.1528564555522602,8,14
2_21_4,21,4,2,15,2.9450976043373407,7,6
3_21_4,21,4,3,14,3.0325973088478477,7,3
1_21_4,21,4,1,8,3.227307821941678,7,71
2_21_4,21,4,2,16,2.9239146146938984,8,18
2_21_4,21,4,2,17,2.9123904511517655,7,5
1_21_4,21,4,1,9,3.1777272877523415,7,18
3_21_4,21,4,3,15,2.8780807813281686,8,25
2_21_4,21,4,2,18,2.8988876792626947,6,12
2_21_4,21,4,2,19,2.880748695652003,6,40
3_21_4,21,4,3,16,2.864206621692397,9,25
1_21_4,21,4,1,10,3.1777272877523415,7,65
4_15_5,15,5,4,-1,4.642603954590425,16,0
4_15_5,15,5,4,0,4.36145154687124,16,6
4_15_5,15,5,4,1,4.31422498805193,17,1
4_15_5,15,5,4,2,4.275836382837017,17,1
4_15_5,15,5,4,3,4.139608463705711,17,1
2_15_5,15,5,2,20,2.880748695652003,6,68
4_15_5,15,5,4,4,4.011503533235022,17,1
5_16_5,16,5,5,-1,4.0205553660589,16,0
5_16_5,16,5,5,0,4.0191458217179035,15,1
5_16_5,16,5,5,1,3.9906292913908796,16,2
5_16_5,16,5,5,2,3.936701833099131,16,7
4_16_5,16,5,4,5,3.966908567845612,17,12
5_16_5,16,5,5,3,3.9335099707147525,15,7
5_16_5,16,5,5,4,3.93156719455843,14,6
3_16_5,16,5,3,17,2.864206621692397,9,73
4_16_5,16,5,4,6,3.9395642712655663,17,9
6_17_5,17,5,6,-1,4.70133216830575,13,0
6_17_5,17,5,6,0,3.5249403647864006,14,1
5_17_5,17,5,5,5,3.930813732806514,13,6
5_17_5,17,5,5,6,3.75263214492008,13,1
5_17_5,17,5,5,7,3.7502442609002995,12,4
5_17_5,17,5,5,8,3.587935094847304,12,2
4_17_5,17,5,4,7,3.9036011983572565,16,7
4_17_5,17,5,4,8,3.8566323938197464,15,3
5_17_5,17,5,5,9,3.4945439478244285,12,7
6_17_5,17,5,6,1,3.476672582111356,14,12
6_17_5,17,5,6,2,3.284773309039874,14,2
4_17_5,17,5,4,9,3.7880338959312203,15,8
5_17_5,17,5,5,10,3.454608005270629,11,11
6_17_5,17,5,6,3,3.248977337073391,13,7
5_17_5,17,5,5,11,3.4025394886801474,11,4
6_17_5,17,5,6,4,3.182603902278667,12,5
6_17_5,17,5,6,5,3.1308826836759427,12,2
4_17_5,17,5,4,10,3.5412555226575875,15,10
5_17_5,17,5,5,12,3.3502709066200795,10,15
5_17_5,17,5,5,13,3.246041523304733,10,1
6_17_5,17,5,6,6,3.0947585190445843,12,12
4_17_5,17,5,4,11,3.493303069775466,14,13
6_17_5,17,5,6,7,3.024825495643474,11,10
6_17_5,17,5,6,8,2.90307606102068,10,5
6_17_5,17,5,6,9,2.891476610610812,9,14
4_17_5,17,5,4,12,3.445289997061142,13,18
6_17_5,17,5,6,10,2.8799823826902555,8,5
4_17_5,17,5,4,13,3.40988342929514,13,9
6_17_5,17,5,6,11,2.868096584298477,7,23
4_17_5,17,5,4,14,3.3400838685354244,12,8
6_17_5,17,5,6,12,2.8561505604864177,6,7
5_17_5,17,5,5,14,3.246041523304733,10,75
7_18_5,18,5,7,-1,5.043155529538363,12,0
4_18_5,18,5,4,15,3.3254700793527636,11,9
7_18_5,18,5,7,0,4.97636492980231,11,1
7_18_5,18,5,7,1,4.426674479619287,12,1
7_18_5,18,5,7,2,4.332666548391535,12,1
7_18_5,18,5,7,3,4.141821249343458,12,4
7_18_5,18,5,7,4,4.131367986457689,12,1
4_18_5,18,5,4,16,3.2279473351020473,11,16
6_18_5,18,5,6,13,2.8561505604864177,6,62
8_19_5,19,5,8,-1,4.040374823482722,17,0
7_19_5,19,5,7,5,3.774488985765689,13,16
8_19_5,19,5,8,0,3.969636538637768,16,1
8_19_5,19,5,8,1,3.8918803441409797,15,1
7_19_5,19,5,7,6,3.7263215845214166,12,7
4_19_5,19,5,4,17,3.2189498800330276,10,21
8_19_5,19,5,8,2,3.8641821228001825,14,9
7_19_5,19,5,7,7,3.6932813945240377,12,9
4_19_5,19,5,4,18,3.1956840574159706,9,10
8_19_5,19,5,8,3,3.790325325099544,14,4
7_19_5,19,5,7,8,3.6438738612112367,11,4
8_19_5,19,5,8,4,3.788007979245912,15,3
4_19_5,19,5,4,19,3.1832315808360576,8,20
7_19_5,19,5,7,9,3.5494296292195875,12,13
8_19_5,19,5,8,5,3.7551445994798573,15,10
4_19_5,19,5,4,20,3.1679909226222933,7,32
8_19_5,19,5,8,6,3.6914602545414414,14,11
4_19_5,19,5,4,21,2.9945744191585315,7,9
4_19_5,19,5,4,22,2.9848645544490577,7,3
7_19_5,19,5,7,10,3.4561704285515478,11,26
4_19_5,19,5,4,23,2.974452957282283,8,15
4_19_5,19,5,4,24,2.948390880779357,8,2
9_20_5,20,5,9,-1,4.928535970309446,15,0
9_20_5,20,5,9,0,4.46486326089913,16,1
8_20_5,20,5,8,7,3.631262756275844,13,16
9_20_5,20,5,9,1,4.461118518138896,16,2
9_20_5,20,5,9,2,4.277317567734689,16,1
9_20_5,20,5,9,3,4.246325022125854,17,2
8_20_5,20,5,8,8,3.6004791534365497,13,4
8_20_5,20,5,8,9,3.5691839775443395,13,3
9_20_5,20,5,9,4,4.209315044937293,16,5
9_20_5,20,5,9,5,4.206114515846843,16,7
7_20_5,20,5,7,11,3.3498098884628895,12,34
7_20_5,20,5,7,12,3.335146423178312,12,2
9_20_5,20,5,9,6,4.0177825364079345,16,7
9_20_5,20,5,9,7,3.926622250477021,15,2
9_20_5,20,5,9,8,3.861538386475428,15,8
8_20_5,20,5,8,10,3.558246686795358,12,30
9_20_5,20,5,9,9,3.7719006200415492,15,4
7_20_5,20,5,7,13,3.3286063088322826,11,27
9_20_5,20,5,9,10,3.7687849642295626,15,13
9_20_5,20,5,9,11,3.7008570372340137,14,3
7_20_5,20,5,7,14,3.3201451596827805,11,19
9_20_5,20,5,9,12,3.6914624188496212,13,8
9_20_5,20,5,9,13,3.5365730428268227,13,2
8_20_5,20,5,8,11,3.5380068592569343,11,33
9_20_5,20,5,9,14,3.4970431532764747,13,6
8_20_5,20,5,8,12,3.48941888846242,11,13
9_20_5,20,5,9,15,3.4318370081559384,12,18
8_20_5,20,5,8,13,3.4324580994556655,11,13
9_20_5,20,5,9,16,3.4201184260281954,12,6
7_20_5,20,5,7,15,3.3074113433573187,10,44
